order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total,cost_price,profit
OITM190042,ORDR098023,PROD000813,SELR001100,1,454.22,18.8,368.83,375.23,-6.4
OITM190043,ORDR098024,PROD002869,SELR000273,1,53717.0,7.3,49795.66,42978.51,6817.15
OITM190044,ORDR098025,PROD002656,SELR000869,1,5482.9,17.0,4550.81,3605.42,945.39
OITM190045,ORDR098026,PROD000618,SELR000468,1,1735.44,9.6,1568.84,1256.39,312.45
OITM190046,ORDR098026,PROD000628,SELR000231,1,3848.41,13.6,3325.03,3187.61,137.42
OITM190047,ORDR098026,PROD000138,SELR000635,1,1544.94,9.6,1396.63,1118.98,277.65
OITM190048,ORDR098027,PROD002513,SELR000794,1,23788.26,7.9,21908.99,19900.64,2008.35
OITM190049,ORDR098028,PROD001605,SELR000440,1,352.15,8.6,321.87,243.72,78.15
OITM190050,ORDR098029,PROD001587,SELR001116,1,2237.37,14.2,1919.66,1504.39,415.27
OITM190051,ORDR098030,PROD002635,SELR000131,1,423.93,12.1,372.63,345.93,26.7
OITM190052,ORDR098031,PROD002599,SELR000841,2,5156.64,19.7,8281.56,3260.82,1759.92
OITM190053,ORDR098032,PROD002599,SELR000841,3,5156.64,20.4,12314.06,3260.82,2531.6
OITM190054,ORDR098032,PROD001656,SELR000733,1,158.04,6.2,148.24,137.25,10.99
OITM190055,ORDR098032,PROD003114,SELR001157,2,2376.8,6.9,4425.6,1683.45,1058.7
OITM190056,ORDR098032,PROD002992,SELR000583,1,1412.55,10.1,1269.88,1009.2,260.68
OITM190057,ORDR098033,PROD000861,SELR001112,1,3595.19,8.1,3303.98,3011.3,292.68
OITM190058,ORDR098034,PROD002430,SELR001171,2,135.7,3.9,260.82,112.47,35.88
OITM190059,ORDR098035,PROD000187,SELR000258,1,4283.65,12.8,3735.34,3096.79,638.55
OITM190060,ORDR098036,PROD000305,SELR000181,1,14500.73,9.7,13094.16,10602.06,2492.1
OITM190061,ORDR098037,PROD002317,SELR000018,1,198.98,6.4,186.25,133.6,52.65
OITM190062,ORDR098038,PROD000798,SELR000455,1,1019.18,18.7,828.59,711.05,117.54
OITM190063,ORDR098038,PROD000669,SELR000733,1,331.04,4.8,315.15,279.85,35.3
OITM190064,ORDR098039,PROD002014,SELR000185,1,1242.98,13.0,1081.39,959.55,121.84
OITM190065,ORDR098040,PROD000113,SELR000092,3,629.8,5.7,1781.7,445.48,445.26
OITM190066,ORDR098041,PROD000069,SELR001072,1,394.83,11.5,349.42,263.44,85.98
OITM190067,ORDR098042,PROD002197,SELR000269,1,139.22,6.0,130.87,130.23,0.64
OITM190068,ORDR098042,PROD002656,SELR000869,2,5482.9,23.7,8366.91,3605.42,1156.07
OITM190069,ORDR098043,PROD002286,SELR001171,1,18415.35,19.8,14769.11,13485.99,1283.12
OITM190070,ORDR098044,PROD002119,SELR000444,1,5009.26,23.5,3832.08,3227.58,604.5
OITM190071,ORDR098045,PROD003166,SELR000605,4,4422.9,12.9,15409.38,3156.34,2784.02
OITM190072,ORDR098046,PROD000454,SELR000125,2,1749.34,29.1,2480.56,1137.76,205.04
OITM190073,ORDR098046,PROD000009,SELR000692,1,711.89,9.4,644.97,566.88,78.09
OITM190074,ORDR098047,PROD002599,SELR000841,1,5156.64,29.6,3630.27,3260.82,369.45
OITM190075,ORDR098048,PROD000720,SELR000531,2,814.48,19.2,1316.2,575.57,165.06
OITM190076,ORDR098049,PROD001863,SELR000815,1,2378.36,8.0,2188.09,1798.46,389.63
OITM190077,ORDR098049,PROD000991,SELR000303,1,822.26,8.5,752.37,601.86,150.51
OITM190078,ORDR098050,PROD002286,SELR001171,1,18415.35,12.8,16058.19,13485.99,2572.2
OITM190079,ORDR098050,PROD002210,SELR000669,1,352.77,18.3,288.21,245.82,42.39
OITM190080,ORDR098050,PROD000897,SELR000781,3,1396.81,9.0,3813.29,1269.16,5.81
OITM190081,ORDR098050,PROD001209,SELR000330,1,700.32,10.1,629.59,515.11,114.48
OITM190082,ORDR098050,PROD000661,SELR000026,1,1246.75,5.4,1179.43,889.07,290.36
OITM190083,ORDR098050,PROD001996,SELR000391,4,2508.94,18.8,8149.04,1604.9,1729.44
OITM190084,ORDR098050,PROD000792,SELR000852,2,5365.85,8.9,9776.58,4405.02,966.54
OITM190085,ORDR098051,PROD001133,SELR000836,1,880.12,7.9,810.59,725.62,84.97
OITM190086,ORDR098051,PROD000682,SELR000797,1,603.34,11.3,535.16,407.34,127.82
OITM190087,ORDR098052,PROD001608,SELR000230,1,5516.76,12.9,4805.1,3936.84,868.26
OITM190088,ORDR098053,PROD001968,SELR000803,1,304.14,10.8,271.29,232.03,39.26
OITM190089,ORDR098054,PROD003282,SELR000444,1,889.49,11.7,785.42,575.75,209.67
OITM190090,ORDR098054,PROD002499,SELR000021,3,68747.64,9.3,187062.33,56269.14,18254.91
OITM190091,ORDR098055,PROD003045,SELR001121,1,2462.54,10.7,2199.05,2162.53,36.52
OITM190092,ORDR098056,PROD002559,SELR000479,1,1234.4,13.4,1068.99,1098.69,-29.7
OITM190093,ORDR098056,PROD002560,SELR000250,1,610.56,23.6,466.47,429.11,37.36
OITM190094,ORDR098056,PROD001719,SELR000902,1,18799.51,4.4,17972.33,16210.8,1761.53
OITM190095,ORDR098057,PROD003453,SELR000248,1,232.66,3.1,225.45,164.27,61.18
OITM190096,ORDR098058,PROD000942,SELR000038,1,1386.84,13.0,1206.55,1127.9,78.65
OITM190097,ORDR098059,PROD002064,SELR000723,1,244.31,14.9,207.91,174.66,33.25
OITM190098,ORDR098059,PROD001812,SELR000409,1,2872.86,19.3,2318.4,2266.93,51.47
OITM190099,ORDR098060,PROD000565,SELR000316,1,2620.39,22.3,2036.04,1718.05,317.99
OITM190100,ORDR098061,PROD002410,SELR001143,1,3157.46,7.6,2917.49,2504.51,412.98
OITM190101,ORDR098061,PROD003417,SELR000769,1,2808.35,16.4,2347.78,1881.84,465.94
OITM190102,ORDR098062,PROD000590,SELR000108,2,3183.7,12.1,5596.94,2462.47,672.0
OITM190103,ORDR098063,PROD001988,SELR000756,1,303.62,3.0,294.51,216.96,77.55
OITM190104,ORDR098064,PROD000860,SELR000309,1,2738.6,17.9,2248.39,2047.13,201.26
OITM190105,ORDR098065,PROD003453,SELR000248,2,232.66,13.6,402.04,164.27,73.5
OITM190106,ORDR098066,PROD000629,SELR000715,3,2873.23,22.5,6680.26,1870.08,1070.02
OITM190107,ORDR098067,PROD001255,SELR000339,3,79.36,4.9,226.41,67.84,22.89
OITM190108,ORDR098068,PROD001461,SELR000718,2,951.16,16.2,1594.14,719.8,154.54
OITM190109,ORDR098068,PROD001461,SELR000718,3,951.16,7.6,2636.62,719.8,477.22
OITM190110,ORDR098069,PROD002952,SELR000422,1,1165.37,8.4,1067.48,810.01,257.47
OITM190111,ORDR098069,PROD002771,SELR000822,1,8812.67,11.2,7825.65,7740.24,85.41
OITM190112,ORDR098070,PROD003026,SELR001182,1,5297.93,13.8,4566.82,3873.48,693.34
OITM190113,ORDR098071,PROD003266,SELR000851,1,2525.73,12.1,2220.12,1899.03,321.09
OITM190114,ORDR098071,PROD001777,SELR000036,1,1373.95,7.8,1266.78,1151.51,115.27
OITM190115,ORDR098072,PROD002820,SELR001134,1,1921.67,11.6,1698.76,1584.71,114.05
OITM190116,ORDR098073,PROD002599,SELR000841,2,5156.64,24.2,7817.47,3260.82,1295.83
OITM190117,ORDR098073,PROD002733,SELR000683,1,1775.32,16.9,1475.29,1265.71,209.58
OITM190118,ORDR098074,PROD002181,SELR000389,1,140.77,7.5,130.21,123.03,7.18
OITM190119,ORDR098075,PROD001360,SELR000240,1,384.46,8.0,353.7,318.12,35.58
OITM190120,ORDR098075,PROD003437,SELR000766,1,22752.12,11.5,20135.63,20351.33,-215.7
OITM190121,ORDR098075,PROD001362,SELR000500,1,2677.09,8.6,2446.86,2168.6,278.26
OITM190122,ORDR098075,PROD002671,SELR000324,1,404.2,0.0,404.2,329.7,74.5
OITM190123,ORDR098076,PROD002261,SELR001069,1,656.22,7.7,605.69,453.56,152.13
OITM190124,ORDR098076,PROD001199,SELR001108,1,10232.18,11.1,9096.41,8288.62,807.79
OITM190125,ORDR098077,PROD001331,SELR001080,1,1728.47,7.6,1597.11,1313.58,283.53
OITM190126,ORDR098077,PROD002808,SELR000378,1,718.93,6.4,672.92,652.01,20.91
OITM190127,ORDR098077,PROD002339,SELR000322,1,356.21,9.2,323.44,275.41,48.03
OITM190128,ORDR098077,PROD001933,SELR000399,1,564.6,4.3,540.32,518.43,21.89
OITM190129,ORDR098078,PROD002599,SELR000841,1,5156.64,26.4,3795.29,3260.82,534.47
OITM190130,ORDR098079,PROD002599,SELR000841,1,5156.64,25.6,3836.54,3260.82,575.72
OITM190131,ORDR098080,PROD001013,SELR000474,3,60685.1,10.5,162939.49,52419.55,5680.84
OITM190132,ORDR098080,PROD001414,SELR000633,1,10418.97,9.8,9397.91,7852.39,1545.52
OITM190133,ORDR098080,PROD001212,SELR000432,1,860.42,3.3,832.03,739.75,92.28
OITM190134,ORDR098080,PROD001341,SELR000926,2,12761.87,13.2,22154.61,10729.56,695.49
OITM190135,ORDR098081,PROD002462,SELR001061,1,9355.59,8.3,8579.08,7495.62,1083.46
OITM190136,ORDR098081,PROD003028,SELR000643,1,673.78,12.1,592.25,497.26,94.99
OITM190137,ORDR098081,PROD001456,SELR000428,4,697.85,23.8,2127.05,440.4,365.45
OITM190138,ORDR098081,PROD002103,SELR000948,1,5757.81,6.5,5383.55,4335.59,1047.96
OITM190139,ORDR098081,PROD002599,SELR000841,1,5156.64,20.9,4078.9,3260.82,818.08
OITM190140,ORDR098081,PROD003086,SELR000356,1,255.87,5.0,243.08,202.47,40.61
OITM190141,ORDR098081,PROD000389,SELR001000,1,6701.01,12.3,5876.79,5266.03,610.76
OITM190142,ORDR098081,PROD001146,SELR000013,2,740.3,9.4,1341.42,540.52,260.38
OITM190143,ORDR098081,PROD000995,SELR000146,1,596.64,10.1,536.38,426.84,109.54
OITM190144,ORDR098082,PROD003453,SELR000248,2,232.66,11.0,414.13,164.27,85.59
OITM190145,ORDR098082,PROD002617,SELR000257,1,3506.03,10.1,3151.92,2540.56,611.36
OITM190146,ORDR098083,PROD000699,SELR000222,1,1040.07,13.5,899.66,718.97,180.69
OITM190147,ORDR098084,PROD002356,SELR000128,1,1151.24,19.9,922.14,780.46,141.68
OITM190148,ORDR098085,PROD003322,SELR000828,1,1673.0,8.2,1535.81,1284.99,250.82
OITM190149,ORDR098086,PROD000854,SELR001040,1,772.74,11.1,686.97,501.17,185.8
OITM190150,ORDR098087,PROD000634,SELR001047,1,493.99,22.0,385.31,360.8,24.51
OITM190151,ORDR098087,PROD001571,SELR000573,1,485.97,13.3,421.34,360.43,60.91
OITM190152,ORDR098088,PROD000317,SELR000352,1,14251.26,12.6,12455.6,11011.88,1443.72
OITM190153,ORDR098089,PROD002599,SELR000841,1,5156.64,22.5,3996.4,3260.82,735.58
OITM190154,ORDR098089,PROD000007,SELR000984,2,4894.48,23.4,7498.34,3324.99,848.36
OITM190155,ORDR098090,PROD000606,SELR001127,1,5494.88,28.3,3939.83,4064.9,-125.07
OITM190156,ORDR098091,PROD003313,SELR001113,2,3438.92,18.4,5612.32,2503.37,605.58
OITM190157,ORDR098092,PROD003453,SELR000248,1,232.66,5.6,219.63,164.27,55.36
OITM190158,ORDR098093,PROD001557,SELR000099,2,3493.43,10.2,6274.2,2630.7,1012.8
OITM190159,ORDR098094,PROD003230,SELR000656,1,1540.73,5.7,1452.91,1105.58,347.33
OITM190160,ORDR098095,PROD002445,SELR000788,1,456.69,10.6,408.28,338.69,69.59
OITM190161,ORDR098095,PROD002403,SELR000015,2,5116.24,28.4,7326.46,3850.08,-373.7
OITM190162,ORDR098096,PROD003362,SELR001081,1,12437.68,15.2,10547.15,8746.09,1801.06
OITM190163,ORDR098097,PROD000329,SELR000583,1,820.01,18.0,672.41,520.5,151.91
OITM190164,ORDR098098,PROD000078,SELR001013,1,204.23,5.4,193.2,181.18,12.02
OITM190165,ORDR098099,PROD001925,SELR000395,1,22658.83,4.6,21616.52,18797.17,2819.35
OITM190166,ORDR098099,PROD001890,SELR000004,1,4164.83,4.5,3977.41,2963.95,1013.46
OITM190167,ORDR098100,PROD000551,SELR000464,3,3453.55,22.6,8019.14,2160.34,1538.12
OITM190168,ORDR098100,PROD001950,SELR000855,2,4381.12,13.5,7579.34,2748.29,2082.76
OITM190169,ORDR098101,PROD000903,SELR001162,1,38146.45,10.1,34293.66,32575.63,1718.03
OITM190170,ORDR098102,PROD001574,SELR000239,1,204.78,6.7,191.06,179.64,11.42
OITM190171,ORDR098102,PROD002036,SELR001155,1,4180.63,9.8,3770.93,3313.63,457.3
OITM190172,ORDR098103,PROD000195,SELR001122,1,77153.35,7.9,71058.24,61504.21,9554.03
OITM190173,ORDR098104,PROD001734,SELR000234,1,832.53,9.2,755.94,574.56,181.38
OITM190174,ORDR098105,PROD002988,SELR000610,1,1223.76,17.8,1005.93,974.23,31.7
OITM190175,ORDR098105,PROD002095,SELR000691,1,416.02,21.2,327.82,297.24,30.58
OITM190176,ORDR098105,PROD003124,SELR000827,1,355.34,0.0,355.34,305.44,49.9
OITM190177,ORDR098105,PROD002599,SELR000841,1,5156.64,12.0,4537.84,3260.82,1277.02
OITM190178,ORDR098106,PROD000358,SELR001000,1,2475.51,16.2,2074.48,1961.24,113.24
OITM190179,ORDR098106,PROD002598,SELR000271,3,1821.85,5.0,5192.27,1298.81,1295.84
OITM190180,ORDR098106,PROD000871,SELR000280,2,676.72,1.9,1327.72,474.12,379.48
OITM190181,ORDR098107,PROD000341,SELR000184,3,1251.7,8.1,3450.94,987.33,488.95
OITM190182,ORDR098108,PROD002338,SELR000536,1,510.03,8.6,466.17,413.77,52.4
OITM190183,ORDR098109,PROD003430,SELR000085,2,395.29,27.1,576.33,260.19,55.95
OITM190184,ORDR098110,PROD002444,SELR000756,1,1326.65,19.1,1073.26,960.5,112.76
OITM190185,ORDR098111,PROD001795,SELR001080,1,4202.46,10.6,3757.0,3021.37,735.63
OITM190186,ORDR098112,PROD001857,SELR000663,2,845.25,10.3,1516.38,603.61,309.16
OITM190187,ORDR098112,PROD002360,SELR000356,1,2006.3,23.8,1528.8,1321.71,207.09
OITM190188,ORDR098112,PROD001223,SELR000009,1,19145.91,5.2,18150.32,16060.19,2090.13
OITM190189,ORDR098113,PROD003320,SELR001058,1,416.65,4.8,396.65,353.48,43.17
OITM190190,ORDR098114,PROD002609,SELR000483,1,295.83,2.6,288.14,239.15,48.99
OITM190191,ORDR098115,PROD002017,SELR000664,2,2280.22,19.0,3693.96,1666.64,360.68
OITM190192,ORDR098115,PROD002516,SELR001158,1,2308.49,11.9,2033.78,1644.02,389.76
OITM190193,ORDR098115,PROD003064,SELR000964,2,9715.6,19.2,15700.41,7011.03,1678.35
OITM190194,ORDR098115,PROD000176,SELR001170,1,1285.97,7.3,1192.09,967.1,224.99
OITM190195,ORDR098115,PROD002865,SELR000154,1,1188.87,29.1,842.91,822.43,20.48
OITM190196,ORDR098115,PROD002286,SELR001171,1,18415.35,10.5,16481.74,13485.99,2995.75
OITM190197,ORDR098115,PROD002542,SELR001153,1,1333.7,19.1,1078.96,824.37,254.59
OITM190198,ORDR098116,PROD001882,SELR001048,1,2146.93,6.0,2018.11,1499.01,519.1
OITM190199,ORDR098117,PROD000484,SELR000698,1,1503.63,21.4,1181.85,978.41,203.44
OITM190200,ORDR098117,PROD002599,SELR000841,1,5156.64,27.0,3764.35,3260.82,503.53
OITM190201,ORDR098117,PROD001628,SELR000583,2,3170.12,22.7,4901.01,2194.87,511.27
OITM190202,ORDR098117,PROD001433,SELR000008,1,1188.94,5.2,1127.12,845.9,281.22
OITM190203,ORDR098117,PROD001989,SELR000099,3,855.84,20.0,2054.02,634.66,150.04
OITM190204,ORDR098118,PROD002286,SELR001171,1,18415.35,12.4,16131.85,13485.99,2645.86
OITM190205,ORDR098119,PROD002986,SELR000429,1,2950.3,24.4,2230.43,2265.9,-35.47
OITM190206,ORDR098120,PROD001461,SELR000718,3,951.16,7.1,2650.88,719.8,491.48
OITM190207,ORDR098121,PROD001571,SELR000573,1,485.97,12.2,426.68,360.43,66.25
OITM190208,ORDR098122,PROD003230,SELR000656,2,1540.73,11.2,2736.34,1105.58,525.18
OITM190209,ORDR098123,PROD000592,SELR000343,1,13009.14,17.7,10706.52,10306.27,400.25
OITM190210,ORDR098123,PROD002357,SELR000135,1,534.5,13.0,465.01,378.08,86.93
OITM190211,ORDR098123,PROD001416,SELR001111,1,448.22,17.3,370.68,336.61,34.07
OITM190212,ORDR098124,PROD002828,SELR000624,1,4246.91,10.0,3822.22,2766.5,1055.72
OITM190213,ORDR098124,PROD003040,SELR000421,1,568.82,9.6,514.21,402.64,111.57
OITM190214,ORDR098125,PROD000199,SELR000832,2,13699.07,7.6,25315.88,9607.14,6101.6
OITM190215,ORDR098125,PROD000104,SELR000902,1,69590.1,8.5,63674.94,58613.27,5061.67
OITM190216,ORDR098126,PROD000592,SELR000343,4,13009.14,8.3,47717.53,10306.27,6492.45
OITM190217,ORDR098126,PROD002185,SELR000161,3,4085.74,14.7,10455.41,2883.79,1804.04
OITM190218,ORDR098127,PROD000417,SELR000004,3,2257.07,15.5,5721.67,1853.53,161.08
OITM190219,ORDR098128,PROD003453,SELR000248,1,232.66,10.4,208.46,164.27,44.19
OITM190220,ORDR098129,PROD002786,SELR000973,4,2470.06,11.2,8773.65,1708.19,1940.89
OITM190221,ORDR098130,PROD002328,SELR000348,1,449.98,2.1,440.53,362.69,77.84
OITM190222,ORDR098131,PROD000974,SELR000335,1,4536.22,13.4,3928.37,3759.78,168.59
OITM190223,ORDR098132,PROD000592,SELR000343,2,13009.14,17.5,21465.08,10306.27,852.54
OITM190224,ORDR098133,PROD002045,SELR000643,1,1167.29,27.2,849.79,722.67,127.12
OITM190225,ORDR098134,PROD001522,SELR000725,1,1948.47,16.6,1625.02,1363.94,261.08
OITM190226,ORDR098135,PROD001806,SELR001149,1,34713.51,10.3,31138.02,27407.81,3730.21
OITM190227,ORDR098135,PROD003447,SELR001145,1,9661.41,7.9,8898.16,6877.08,2021.08
OITM190228,ORDR098136,PROD002850,SELR000060,1,4079.83,11.2,3622.89,3257.16,365.73
OITM190229,ORDR098137,PROD002213,SELR001036,1,130.08,5.2,123.32,113.93,9.39
OITM190230,ORDR098137,PROD002048,SELR000201,2,7783.25,13.5,13465.02,6173.75,1117.52
OITM190231,ORDR098138,PROD002656,SELR000869,1,5482.9,22.8,4232.8,3605.42,627.38
OITM190232,ORDR098138,PROD002920,SELR000164,1,25509.76,4.4,24387.33,22227.14,2160.19
OITM190233,ORDR098139,PROD000437,SELR000596,1,2249.46,28.6,1606.11,1377.67,228.44
OITM190234,ORDR098139,PROD002206,SELR000919,1,20075.44,12.5,17566.01,17386.18,179.83
OITM190235,ORDR098139,PROD000221,SELR000537,1,1104.74,7.7,1019.68,843.0,176.68
OITM190236,ORDR098139,PROD002286,SELR001171,2,18415.35,15.1,31269.26,13485.99,4297.28
OITM190237,ORDR098140,PROD000942,SELR000038,1,1386.84,1.6,1364.65,1127.9,236.75
OITM190238,ORDR098141,PROD000355,SELR000086,2,620.1,10.9,1105.02,454.36,196.3
OITM190239,ORDR098142,PROD001735,SELR000193,1,26975.3,5.2,25572.58,21398.63,4173.95
OITM190240,ORDR098142,PROD001144,SELR000699,2,19258.6,8.6,35204.72,15779.85,3645.02
OITM190241,ORDR098143,PROD003198,SELR000291,1,19570.34,10.5,17515.45,16079.39,1436.06
OITM190242,ORDR098144,PROD000778,SELR000423,1,48.46,7.2,44.97,45.6,-0.63
OITM190243,ORDR098144,PROD002599,SELR000841,1,5156.64,16.9,4285.17,3260.82,1024.35
OITM190244,ORDR098144,PROD001864,SELR001125,1,641.47,19.9,513.82,435.03,78.79
OITM190245,ORDR098145,PROD002027,SELR000266,1,6278.6,15.7,5292.86,4860.29,432.57
OITM190246,ORDR098145,PROD000592,SELR000343,2,13009.14,18.2,21282.95,10306.27,670.41
OITM190247,ORDR098145,PROD000378,SELR001094,1,714.21,12.4,625.65,452.86,172.79
OITM190248,ORDR098145,PROD000033,SELR000330,1,2641.85,23.1,2031.58,1718.67,312.91
OITM190249,ORDR098146,PROD001841,SELR000451,5,2755.53,25.4,10278.13,1702.69,1764.68
OITM190250,ORDR098146,PROD002545,SELR000109,1,45377.49,6.1,42609.46,36120.39,6489.07
OITM190251,ORDR098147,PROD002726,SELR000204,2,1212.5,25.9,1796.92,817.41,162.1
OITM190252,ORDR098148,PROD003453,SELR000248,4,232.66,19.4,750.1,164.27,93.02
OITM190253,ORDR098149,PROD000034,SELR000246,1,695.81,17.3,575.43,498.44,76.99
OITM190254,ORDR098150,PROD002741,SELR000536,2,1486.73,3.5,2869.39,1179.71,509.97
OITM190255,ORDR098151,PROD003297,SELR001092,1,732.86,10.7,654.44,577.45,76.99
OITM190256,ORDR098151,PROD002776,SELR000161,2,5880.12,5.8,11078.15,4869.33,1339.49
OITM190257,ORDR098152,PROD002429,SELR000440,1,9765.46,17.8,8027.21,8006.8,20.41
OITM190258,ORDR098153,PROD000897,SELR000781,1,1396.81,6.2,1310.21,1269.16,41.05
OITM190259,ORDR098154,PROD001821,SELR000005,1,5260.31,7.5,4865.79,4473.59,392.2
OITM190260,ORDR098154,PROD000943,SELR000680,1,835.72,11.2,742.12,559.03,183.09
OITM190261,ORDR098155,PROD002730,SELR000678,1,4735.91,26.6,3476.16,3566.01,-89.85
OITM190262,ORDR098156,PROD002476,SELR000183,1,256.5,15.3,217.26,166.13,51.13
OITM190263,ORDR098156,PROD000074,SELR001025,2,2792.47,14.5,4775.12,1928.3,918.52
OITM190264,ORDR098156,PROD000986,SELR000257,1,6118.73,27.7,4423.84,3713.16,710.68
OITM190265,ORDR098156,PROD002286,SELR001171,1,18415.35,12.8,16058.19,13485.99,2572.2
OITM190266,ORDR098157,PROD000792,SELR000852,1,5365.85,3.6,5172.68,4405.02,767.66
OITM190267,ORDR098157,PROD002599,SELR000841,5,5156.64,27.7,18641.25,3260.82,2337.15
OITM190268,ORDR098158,PROD002599,SELR000841,1,5156.64,9.1,4687.39,3260.82,1426.57
OITM190269,ORDR098158,PROD003274,SELR001101,1,2746.43,8.3,2518.48,2285.39,233.09
OITM190270,ORDR098159,PROD002598,SELR000271,1,1821.85,7.4,1687.03,1298.81,388.22
OITM190271,ORDR098159,PROD003386,SELR001012,3,9971.73,10.7,26714.26,7940.68,2892.22
OITM190272,ORDR098159,PROD000766,SELR000018,1,2374.38,5.7,2239.04,1626.13,612.91
OITM190273,ORDR098159,PROD001522,SELR000725,1,1948.47,22.8,1504.22,1363.94,140.28
OITM190274,ORDR098159,PROD000194,SELR000883,1,1239.23,16.1,1039.71,912.24,127.47
OITM190275,ORDR098159,PROD003075,SELR001140,1,3012.72,7.4,2789.78,2545.96,243.82
OITM190276,ORDR098159,PROD002599,SELR000841,1,5156.64,29.0,3661.21,3260.82,400.39
OITM190277,ORDR098159,PROD000385,SELR000582,1,53.97,3.9,51.87,47.38,4.49
OITM190278,ORDR098159,PROD000212,SELR000364,1,1154.19,5.5,1090.71,865.11,225.6
OITM190279,ORDR098159,PROD001381,SELR000561,1,3856.66,17.0,3201.03,2823.0,378.03
OITM190280,ORDR098160,PROD002702,SELR000608,1,17495.97,13.4,15151.51,13659.29,1492.22
OITM190281,ORDR098160,PROD001266,SELR000477,1,336.84,17.0,279.58,259.63,19.95
OITM190282,ORDR098161,PROD002557,SELR001080,1,7496.1,19.8,6011.87,6046.67,-34.8
OITM190283,ORDR098162,PROD002095,SELR000691,1,416.02,11.0,370.26,297.24,73.02
OITM190284,ORDR098162,PROD001216,SELR000092,1,1884.17,10.8,1680.68,1322.53,358.15
OITM190285,ORDR098162,PROD002735,SELR000589,1,685.92,4.5,655.05,557.42,97.63
OITM190286,ORDR098162,PROD000060,SELR000696,1,885.54,29.8,621.65,595.24,26.41
OITM190287,ORDR098162,PROD000923,SELR000815,1,1026.3,8.9,934.96,777.0,157.96
OITM190288,ORDR098162,PROD000975,SELR000707,1,18156.3,13.1,15777.82,13108.29,2669.53
OITM190289,ORDR098162,PROD000997,SELR001001,2,1063.73,6.9,1980.67,862.92,254.83
OITM190290,ORDR098162,PROD000742,SELR000287,1,304.42,11.7,268.8,251.68,17.12
OITM190291,ORDR098162,PROD001398,SELR000161,1,3155.93,7.1,2931.86,2427.32,504.54
OITM190292,ORDR098163,PROD000704,SELR000908,1,2978.89,13.9,2564.82,2061.77,503.05
OITM190293,ORDR098164,PROD002191,SELR000654,1,978.34,11.0,870.72,786.87,83.85
OITM190294,ORDR098165,PROD002194,SELR000698,2,1191.45,25.1,1784.79,799.01,186.77
OITM190295,ORDR098165,PROD003313,SELR001113,1,3438.92,11.6,3040.01,2503.37,536.64
OITM190296,ORDR098166,PROD000013,SELR000735,1,8511.96,12.7,7430.94,6263.86,1167.08
OITM190297,ORDR098167,PROD001457,SELR000865,1,5083.29,14.7,4336.05,4091.63,244.42
OITM190298,ORDR098167,PROD000446,SELR000098,1,3507.39,26.9,2563.9,2309.29,254.61
OITM190299,ORDR098168,PROD002828,SELR000624,1,4246.91,14.5,3631.11,2766.5,864.61
OITM190300,ORDR098168,PROD002949,SELR001126,1,3764.36,14.1,3233.59,2835.93,397.66
OITM190301,ORDR098168,PROD000946,SELR000392,4,2962.61,8.5,10843.15,2326.43,1537.43
OITM190302,ORDR098169,PROD002729,SELR000050,1,5931.62,12.0,5219.83,4904.41,315.42
OITM190303,ORDR098169,PROD000417,SELR000004,1,2257.07,13.7,1947.85,1853.53,94.32
OITM190304,ORDR098169,PROD001461,SELR000718,1,951.16,7.3,881.73,719.8,161.93
OITM190305,ORDR098170,PROD002656,SELR000869,2,5482.9,25.4,8180.49,3605.42,969.65
OITM190306,ORDR098170,PROD000567,SELR001182,1,1438.92,21.6,1128.11,891.48,236.63
OITM190307,ORDR098171,PROD000033,SELR000330,3,2641.85,10.8,7069.59,1718.67,1913.58
OITM190308,ORDR098171,PROD000898,SELR000800,1,575.87,10.9,513.1,383.38,129.72
OITM190309,ORDR098171,PROD003453,SELR000248,1,232.66,16.1,195.2,164.27,30.93
OITM190310,ORDR098171,PROD000770,SELR000530,2,19278.89,11.6,34085.08,14091.81,5901.46
OITM190311,ORDR098172,PROD002090,SELR000741,3,2923.78,12.8,7648.61,2053.87,1487.0
OITM190312,ORDR098172,PROD001238,SELR000125,2,664.87,26.8,973.37,499.53,-25.69
OITM190313,ORDR098173,PROD003453,SELR000248,2,232.66,9.3,422.05,164.27,93.51
OITM190314,ORDR098174,PROD001864,SELR001125,2,641.47,9.5,1161.06,435.03,291.0
OITM190315,ORDR098175,PROD001016,SELR000568,1,1763.03,4.6,1681.93,1470.26,211.67
OITM190316,ORDR098175,PROD000448,SELR000969,1,5494.16,15.4,4648.06,3355.15,1292.91
OITM190317,ORDR098175,PROD000129,SELR000176,1,7032.74,12.8,6132.55,6131.3,1.25
OITM190318,ORDR098176,PROD003006,SELR001153,1,2754.59,25.4,2054.92,1746.78,308.14
OITM190319,ORDR098177,PROD001835,SELR000369,1,1285.22,10.9,1145.13,1002.4,142.73
OITM190320,ORDR098178,PROD001331,SELR001080,1,1728.47,8.1,1588.46,1313.58,274.88
OITM190321,ORDR098179,PROD001698,SELR000565,1,39496.6,5.0,37521.77,35840.02,1681.75
OITM190322,ORDR098180,PROD001096,SELR000299,1,3003.97,23.7,2292.03,2112.99,179.04
OITM190323,ORDR098181,PROD000249,SELR000052,1,9857.29,5.1,9354.57,8104.54,1250.03
OITM190324,ORDR098182,PROD003334,SELR001140,1,3437.96,9.7,3104.48,3013.65,90.83
