order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total,delivery_days,delivery_delay,customer_segment
ORDR078386,CUST022227,2025-09-17,Cancelled,Customer Changed Mind,,,,Jaipur,Rajasthan,68378.21,,,Repeat
ORDR078387,CUST034496,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-25,Rohtak,Haryana,1122.4,6.0,-1.0,Repeat
ORDR078388,CUST001167,2025-09-17,Returned,,2025-09-17,2025-09-21,2025-09-22,Hyderabad,Telangana,38123.58,4.0,-1.0,Repeat
ORDR078389,CUST022060,2025-09-17,Delivered,,2025-09-19,2025-09-21,2025-09-21,Mumbai,Maharashtra,366.88,2.0,0.0,New
ORDR078390,CUST009319,2025-09-17,Delivered,,2025-09-19,2025-09-28,2025-09-25,Meerut,Uttar Pradesh,22724.6,9.0,3.0,Repeat
ORDR078391,CUST000982,2025-09-17,Shipped,,2025-09-17,,2025-09-23,Indore,Madhya Pradesh,2597.13,,,Repeat
ORDR078392,CUST009911,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-22,Noida,Uttar Pradesh,1407.35,3.0,-1.0,New
ORDR078393,CUST005916,2025-09-17,Delivered,,2025-09-19,2025-09-20,2025-09-20,Mumbai,Maharashtra,49312.21,1.0,0.0,Repeat
ORDR078394,CUST021291,2025-09-17,Delivered,,2025-09-18,2025-09-20,2025-09-20,Delhi,Delhi,1710.02,2.0,0.0,Repeat
ORDR078395,CUST021308,2025-09-17,Delivered,,2025-09-18,2025-09-25,2025-09-23,Udaipur,Rajasthan,8942.93,7.0,2.0,Repeat
ORDR078396,CUST031122,2025-09-17,Delivered,,2025-09-19,2025-09-24,2025-09-22,Guntur,Andhra Pradesh,9534.93,5.0,2.0,New
ORDR078397,CUST028747,2025-09-17,Delivered,,2025-09-19,2025-09-22,2025-09-22,Delhi,Delhi,1159.34,3.0,0.0,New
ORDR078398,CUST021138,2025-09-17,Delivered,,2025-09-19,2025-09-21,2025-09-20,Ahmedabad,Gujarat,880.45,2.0,1.0,Repeat
ORDR078399,CUST033070,2025-09-17,Delivered,,2025-09-17,2025-09-21,2025-09-21,Bengaluru,Karnataka,6575.61,4.0,0.0,Repeat
ORDR078400,CUST033603,2025-09-17,Shipped,,2025-09-18,,2025-09-23,Kozhikode,Kerala,1980.51,,,New
ORDR078401,CUST001045,2025-09-17,Delivered,,2025-09-18,2025-09-23,2025-09-21,Ahmedabad,Gujarat,2669.29,5.0,2.0,Repeat
ORDR078402,CUST027932,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-24,Salem,Tamil Nadu,37842.96,6.0,0.0,Repeat
ORDR078403,CUST014441,2025-09-17,Delivered,,2025-09-18,2025-09-23,2025-09-23,Chandigarh,Chandigarh,331.47,5.0,0.0,Repeat
ORDR078404,CUST001246,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-24,Bareilly,Uttar Pradesh,8271.43,6.0,0.0,Repeat
ORDR078405,CUST016769,2025-09-17,Delivered,,2025-09-18,2025-09-20,2025-09-20,Noida,Uttar Pradesh,7319.99,2.0,0.0,Repeat
ORDR078406,CUST007856,2025-09-17,Delivered,,2025-09-17,2025-09-21,2025-09-23,Nashik,Maharashtra,11814.8,4.0,-2.0,Repeat
ORDR078407,CUST008930,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-22,Patiala,Punjab,13653.42,6.0,2.0,Repeat
ORDR078408,CUST001216,2025-09-17,Cancelled,Payment Issue,,,,Pune,Maharashtra,17021.97,,,Repeat
ORDR078409,CUST016744,2025-09-17,Delivered,,2025-09-17,2025-09-21,2025-09-22,Hyderabad,Telangana,331.04,4.0,-1.0,Repeat
ORDR078410,CUST022358,2025-09-17,Delivered,,2025-09-19,2025-09-28,2025-09-20,Ahmedabad,Gujarat,4803.63,9.0,8.0,Repeat
ORDR078411,CUST021626,2025-09-17,Returned,,2025-09-19,2025-09-25,2025-09-24,Shimla,Himachal Pradesh,2347.49,6.0,1.0,VIP
ORDR078412,CUST000436,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-22,Patiala,Punjab,11776.53,5.0,0.0,Repeat
ORDR078413,CUST022339,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-21,Delhi,Delhi,2165.75,5.0,1.0,Repeat
ORDR078414,CUST031193,2025-09-17,Delivered,,2025-09-18,2025-09-22,2025-09-22,Patna,Bihar,6089.67,4.0,0.0,Repeat
ORDR078415,CUST015398,2025-09-17,Delivered,,2025-09-18,2025-09-26,2025-09-22,Kolkata,West Bengal,631.53,8.0,4.0,Repeat
ORDR078416,CUST021312,2025-09-17,Delivered,,2025-09-18,2025-09-27,2025-09-25,Jammu,Jammu And Kashmir,5062.74,9.0,2.0,Repeat
ORDR078417,CUST029042,2025-09-17,Delivered,,2025-09-17,2025-09-24,2025-09-22,Ghaziabad,Uttar Pradesh,67789.33,7.0,2.0,Repeat
ORDR078418,CUST009725,2025-09-17,Delivered,,2025-09-17,2025-09-21,2025-09-21,Prayagraj,Uttar Pradesh,347.65,4.0,0.0,Repeat
ORDR078419,CUST036311,2025-09-17,Delivered,,2025-09-18,2025-09-20,2025-09-20,Noida,Uttar Pradesh,38551.74,2.0,0.0,Repeat
ORDR078420,CUST019845,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-22,Nashik,Maharashtra,13239.73,6.0,3.0,VIP
ORDR078421,CUST000200,2025-09-17,Delivered,,2025-09-17,2025-09-19,2025-09-21,Nashik,Maharashtra,683.04,2.0,-2.0,Repeat
ORDR078422,CUST001878,2025-09-17,Pending,,,,2025-09-20,Ahmedabad,Gujarat,3288.79,,,Repeat
ORDR078423,CUST026694,2025-09-17,Delivered,,2025-09-17,2025-09-21,2025-09-21,Agra,Uttar Pradesh,36458.21,4.0,0.0,Repeat
ORDR078424,CUST001849,2025-09-17,Delivered,,2025-09-19,2025-09-20,2025-09-20,Gurugram,Haryana,9153.47,1.0,0.0,New
ORDR078425,CUST018401,2025-09-17,Shipped,,2025-09-19,,2025-09-21,Mumbai,Maharashtra,569.63,,,Repeat
ORDR078426,CUST026767,2025-09-17,Delivered,,2025-09-17,2025-09-28,2025-09-23,Kochi,Kerala,54603.09,11.0,5.0,Repeat
ORDR078427,CUST011349,2025-09-17,Returned,,2025-09-19,2025-09-23,2025-09-21,Mumbai,Maharashtra,17522.72,4.0,2.0,New
ORDR078428,CUST018267,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-22,Margao,Goa,37264.32,3.0,-1.0,New
ORDR078429,CUST019999,2025-09-17,Cancelled,Customer Changed Mind,,,,Hyderabad,Telangana,2009.71,,,Repeat
ORDR078430,CUST013677,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-22,Ahmedabad,Gujarat,388.03,5.0,0.0,Repeat
ORDR078431,CUST008540,2025-09-17,Delivered,,2025-09-17,2025-09-20,2025-09-22,Coimbatore,Tamil Nadu,9894.75,3.0,-2.0,Repeat
ORDR078432,CUST032597,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-22,Kolkata,West Bengal,1273.06,3.0,-1.0,New
ORDR078433,CUST020686,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-21,Nashik,Maharashtra,6800.16,3.0,0.0,New
ORDR078434,CUST034795,2025-09-17,Delivered,,2025-09-18,2025-09-29,2025-09-22,Chennai,Tamil Nadu,23623.48,11.0,7.0,New
ORDR078435,CUST011440,2025-09-17,Delivered,,2025-09-17,2025-09-19,2025-09-21,Ahmedabad,Gujarat,1893.41,2.0,-2.0,New
ORDR078436,CUST018166,2025-09-17,Delivered,,2025-09-17,2025-09-23,2025-09-22,Bhopal,Madhya Pradesh,6765.96,6.0,1.0,Repeat
ORDR078437,CUST020077,2025-09-17,Delivered,,2025-09-17,2025-09-29,2025-09-25,Raipur,Chhattisgarh,4060.05,12.0,4.0,Repeat
ORDR078438,CUST008567,2025-09-17,Delivered,,2025-09-18,2025-09-26,2025-09-24,Dhanbad,Jharkhand,1755.49,8.0,2.0,Repeat
ORDR078439,CUST039856,2025-09-17,Delivered,,2025-09-19,2025-09-26,2025-09-23,Bhopal,Madhya Pradesh,359.45,7.0,3.0,New
ORDR078440,CUST019680,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-21,Patna,Bihar,8212.2,5.0,1.0,Repeat
ORDR078441,CUST018604,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-22,Ahmedabad,Gujarat,53952.8,6.0,3.0,New
ORDR078442,CUST030371,2025-09-17,Delivered,,2025-09-19,2025-09-20,2025-09-21,Jaipur,Rajasthan,1786.59,1.0,-1.0,VIP
ORDR078443,CUST023062,2025-09-17,Delivered,,2025-09-18,2025-09-20,2025-09-21,Kanpur,Uttar Pradesh,11009.62,2.0,-1.0,VIP
ORDR078444,CUST019040,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-22,Ahmedabad,Gujarat,3411.84,6.0,3.0,Repeat
ORDR078445,CUST014520,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-22,Chennai,Tamil Nadu,419.9,6.0,3.0,Repeat
ORDR078446,CUST010926,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-21,Bhopal,Madhya Pradesh,1079.57,6.0,3.0,New
ORDR078447,CUST002341,2025-09-17,Delivered,,2025-09-17,2025-09-20,2025-09-20,Pune,Maharashtra,40583.52,3.0,0.0,New
ORDR078448,CUST002347,2025-09-17,Delivered,,2025-09-18,2025-09-24,2025-09-20,Hyderabad,Telangana,4693.52,6.0,4.0,New
ORDR078449,CUST010763,2025-09-17,Delivered,,2025-09-19,2025-09-26,2025-09-23,Jalandhar,Punjab,347.96,7.0,3.0,New
ORDR078450,CUST002367,2025-09-17,Delivered,,2025-09-19,2025-09-24,2025-09-23,Chandigarh,Chandigarh,581.5,5.0,1.0,Repeat
ORDR078451,CUST022956,2025-09-17,Cancelled,Delayed Processing,,,,Bengaluru,Karnataka,57656.07,,,Repeat
ORDR078452,CUST005142,2025-09-17,Delivered,,2025-09-17,2025-09-19,2025-09-20,Delhi,Delhi,11575.71,2.0,-1.0,Repeat
ORDR078453,CUST018893,2025-09-17,Pending,,,,2025-09-20,Hyderabad,Telangana,226719.53,,,VIP
ORDR078454,CUST034926,2025-09-17,Delivered,,2025-09-17,2025-09-19,2025-09-22,Indore,Madhya Pradesh,573.64,2.0,-3.0,New
ORDR078455,CUST026414,2025-09-17,Delivered,,2025-09-19,2025-09-22,2025-09-21,Coimbatore,Tamil Nadu,2422.08,3.0,1.0,New
ORDR078456,CUST000162,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-23,Aligarh,Uttar Pradesh,1120.17,3.0,-2.0,Repeat
ORDR078457,CUST023326,2025-09-17,Delivered,,2025-09-19,2025-09-24,2025-09-23,Kozhikode,Kerala,16689.08,5.0,1.0,New
ORDR078458,CUST018679,2025-09-17,Delivered,,2025-09-19,2025-09-24,2025-09-22,Kanpur,Uttar Pradesh,70688.6,5.0,2.0,Repeat
ORDR078459,CUST014239,2025-09-17,Cancelled,Delayed Processing,,,,Kanpur,Uttar Pradesh,14008.18,,,Repeat
ORDR078460,CUST006987,2025-09-17,Delivered,,2025-09-18,2025-09-20,2025-09-20,Kolkata,West Bengal,517.42,2.0,0.0,Repeat
ORDR078461,CUST038545,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-23,Raipur,Chhattisgarh,4983.13,5.0,-1.0,New
ORDR078462,CUST032020,2025-09-17,Cancelled,Product Unavailable,,,,Delhi,Delhi,13176.59,,,Repeat
ORDR078463,CUST023316,2025-09-17,Delivered,,2025-09-18,2025-09-26,2025-09-24,Jabalpur,Madhya Pradesh,12655.46,8.0,2.0,Repeat
ORDR078464,CUST026955,2025-09-17,Delivered,,2025-09-19,2025-09-24,2025-09-21,Jaipur,Rajasthan,3650.9,5.0,3.0,New
ORDR078465,CUST012863,2025-09-17,Delivered,,2025-09-18,2025-09-22,2025-09-22,Guwahati,Assam,17065.97,4.0,0.0,New
ORDR078466,CUST025292,2025-09-17,Delivered,,2025-09-17,2025-09-25,2025-09-23,Jaipur,Rajasthan,480.31,8.0,2.0,New
ORDR078467,CUST037674,2025-09-17,Delivered,,2025-09-17,2025-09-23,2025-09-24,Jabalpur,Madhya Pradesh,16006.21,6.0,-1.0,Repeat
ORDR078468,CUST008046,2025-09-17,Delivered,,2025-09-17,2025-09-20,2025-09-20,Mumbai,Maharashtra,3490.74,3.0,0.0,New
ORDR078469,CUST017605,2025-09-17,Delivered,,2025-09-18,2025-09-19,2025-09-21,Lucknow,Uttar Pradesh,7440.31,1.0,-2.0,VIP
ORDR078470,CUST025277,2025-09-17,Delivered,,2025-09-19,2025-09-26,2025-09-23,Agra,Uttar Pradesh,6911.78,7.0,3.0,Repeat
ORDR078471,CUST018017,2025-09-17,Returned,,2025-09-17,2025-09-23,2025-09-22,Tiruchirappalli,Tamil Nadu,1396.81,6.0,1.0,New
ORDR078472,CUST029068,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-22,Guwahati,Assam,6203.3,6.0,3.0,New
ORDR078473,CUST010058,2025-09-17,Delivered,,2025-09-18,2025-09-27,2025-09-22,Solapur,Maharashtra,4451.73,9.0,5.0,New
ORDR078474,CUST030524,2025-09-17,Delivered,,2025-09-18,2025-09-23,2025-09-20,Bengaluru,Karnataka,3157.04,5.0,3.0,Repeat
ORDR078475,CUST029083,2025-09-17,Delivered,,2025-09-19,2025-09-25,2025-09-24,Gwalior,Madhya Pradesh,4626.75,6.0,1.0,Repeat
ORDR078476,CUST013193,2025-09-17,Delivered,,2025-09-18,2025-09-23,2025-09-21,Hyderabad,Telangana,11916.37,5.0,2.0,Repeat
ORDR078477,CUST003022,2025-09-17,Delivered,,2025-09-17,2025-09-27,2025-09-24,Gwalior,Madhya Pradesh,191.02,10.0,3.0,Repeat
ORDR078478,CUST008610,2025-09-17,Cancelled,Product Unavailable,,,,Bengaluru,Karnataka,4486.28,,,VIP
ORDR078479,CUST020543,2025-09-17,Delivered,,2025-09-19,2025-09-23,2025-09-20,Ahmedabad,Gujarat,10755.99,4.0,3.0,Repeat
ORDR078480,CUST025363,2025-09-17,Delivered,,2025-09-19,2025-09-22,2025-09-21,Bhubaneswar,Odisha,939.02,3.0,1.0,Repeat
ORDR078481,CUST017783,2025-09-17,Cancelled,Product Unavailable,,,,Amritsar,Punjab,216.84,,,New
ORDR078482,CUST000229,2025-09-17,Delivered,,2025-09-19,2025-09-21,2025-09-21,Mumbai,Maharashtra,10790.53,2.0,0.0,Repeat
ORDR078483,CUST009981,2025-09-17,Delivered,,2025-09-18,2025-09-25,2025-09-22,Bengaluru,Karnataka,4784.28,7.0,3.0,Repeat
ORDR078484,CUST037873,2025-09-17,Delivered,,2025-09-19,2025-09-28,2025-09-20,Bengaluru,Karnataka,4135.63,9.0,8.0,New
ORDR078485,CUST006195,2025-09-17,Delivered,,2025-09-18,2025-09-21,2025-09-22,Pune,Maharashtra,1964.5,3.0,-1.0,Repeat
ORDR078486,CUST023473,2025-09-17,Delivered,,2025-09-18,2025-09-23,2025-09-22,Pune,Maharashtra,277.94,5.0,1.0,New
ORDR078487,CUST001761,2025-09-17,Delivered,,2025-09-17,2025-09-22,2025-09-22,Amritsar,Punjab,8948.69,5.0,0.0,New
ORDR078488,CUST029135,2025-09-17,Cancelled,Address Issue,,,,Gurugram,Haryana,14469.69,,,Repeat
ORDR078489,CUST030119,2025-09-17,Shipped,,2025-09-18,,2025-09-20,Bengaluru,Karnataka,145.07,,,New
ORDR078490,CUST015049,2025-09-17,Delivered,,2025-09-18,2025-09-27,2025-09-23,Lucknow,Uttar Pradesh,5625.53,9.0,4.0,Repeat
ORDR078491,CUST006196,2025-09-17,Delivered,,2025-09-18,2025-09-22,2025-09-21,Lucknow,Uttar Pradesh,7231.59,4.0,1.0,Repeat
ORDR078492,CUST012927,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-23,Visakhapatnam,Andhra Pradesh,522.82,6.0,1.0,Repeat
ORDR078493,CUST013517,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-22,Thiruvananthapuram,Kerala,151.4,4.0,1.0,Repeat
ORDR078494,CUST014607,2025-09-18,Pending,,,,2025-09-24,Rohtak,Haryana,873.01,,,New
ORDR078495,CUST004025,2025-09-18,Delivered,,2025-09-18,2025-09-25,2025-09-23,Patiala,Punjab,1346.37,7.0,2.0,Repeat
ORDR078496,CUST030781,2025-09-18,Delivered,,2025-09-19,2025-09-26,2025-09-22,Thiruvananthapuram,Kerala,30604.01,7.0,4.0,Repeat
ORDR078497,CUST022485,2025-09-18,Delivered,,2025-09-20,2025-09-24,2025-09-23,Dhanbad,Jharkhand,2532.63,4.0,1.0,Repeat
ORDR078498,CUST029370,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-22,Pune,Maharashtra,1311.77,4.0,1.0,Repeat
ORDR078499,CUST008384,2025-09-18,Delivered,,2025-09-18,2025-09-19,2025-09-21,Noida,Uttar Pradesh,293.54,1.0,-2.0,Repeat
ORDR078500,CUST022936,2025-09-18,Cancelled,Pricing Issue,,,,Bhubaneswar,Odisha,24667.17,,,Repeat
ORDR078501,CUST008772,2025-09-18,Delivered,,2025-09-20,2025-09-28,2025-09-22,Mumbai,Maharashtra,69206.55,8.0,6.0,Repeat
ORDR078502,CUST023683,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-23,Agra,Uttar Pradesh,7310.04,5.0,1.0,Repeat
ORDR078503,CUST023268,2025-09-18,Cancelled,Payment Issue,,,,Noida,Uttar Pradesh,17539.9,,,Repeat
ORDR078504,CUST008700,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-22,Noida,Uttar Pradesh,30613.78,5.0,2.0,Repeat
ORDR078505,CUST034237,2025-09-18,Returned,,2025-09-18,2025-09-23,2025-09-22,Bengaluru,Karnataka,561.06,5.0,1.0,Repeat
ORDR078506,CUST014701,2025-09-18,Delivered,,2025-09-18,2025-09-23,2025-09-23,Pune,Maharashtra,7548.0,5.0,0.0,New
ORDR078507,CUST023472,2025-09-18,Delivered,,2025-09-18,2025-09-21,2025-09-23,Bhubaneswar,Odisha,4942.19,3.0,-2.0,New
ORDR078508,CUST036847,2025-09-18,Delivered,,2025-09-19,2025-09-25,2025-09-22,Hyderabad,Telangana,356.07,6.0,3.0,New
ORDR078509,CUST033642,2025-09-18,Delivered,,2025-09-20,2025-09-27,2025-09-25,Rohtak,Haryana,8058.0,7.0,2.0,VIP
ORDR078510,CUST005547,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-22,Chennai,Tamil Nadu,3578.01,4.0,1.0,Repeat
ORDR078511,CUST008548,2025-09-18,Delivered,,2025-09-19,2025-09-22,2025-09-23,Jamshedpur,Jharkhand,1223.78,3.0,-1.0,New
ORDR078512,CUST004253,2025-09-18,Returned,,2025-09-18,2025-09-22,2025-09-23,Patiala,Punjab,19002.22,4.0,-1.0,Repeat
ORDR078513,CUST005451,2025-09-18,Cancelled,Customer Changed Mind,,,,Bengaluru,Karnataka,1583.99,,,New
ORDR078514,CUST008173,2025-09-18,Delivered,,2025-09-20,2025-09-23,2025-09-21,Pune,Maharashtra,8080.19,3.0,2.0,Repeat
ORDR078515,CUST039802,2025-09-18,Returned,,2025-09-19,2025-09-25,2025-09-23,Delhi,Delhi,15970.25,6.0,2.0,VIP
ORDR078516,CUST008133,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-22,Patna,Bihar,14889.27,4.0,1.0,Repeat
ORDR078517,CUST022703,2025-09-18,Delivered,,2025-09-18,2025-09-21,2025-09-21,Gurugram,Haryana,5595.42,3.0,0.0,Repeat
ORDR078518,CUST004361,2025-09-18,Delivered,,2025-09-20,2025-09-26,2025-09-23,Delhi,Delhi,8169.97,6.0,3.0,VIP
ORDR078519,CUST004179,2025-09-18,Delivered,,2025-09-18,2025-09-22,2025-09-22,Kolkata,West Bengal,5067.78,4.0,0.0,New
ORDR078520,CUST034166,2025-09-18,Shipped,,2025-09-19,,2025-09-22,Patna,Bihar,24623.13,,,Repeat
ORDR078521,CUST022186,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-23,Visakhapatnam,Andhra Pradesh,417.18,6.0,1.0,New
ORDR078522,CUST004293,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-24,Siliguri,West Bengal,751.37,6.0,0.0,Repeat
ORDR078523,CUST029013,2025-09-18,Pending,,,,2025-09-25,Margao,Goa,4800.41,,,Repeat
ORDR078524,CUST000169,2025-09-18,Delivered,,2025-09-19,2025-09-21,2025-09-21,Delhi,Delhi,15863.77,2.0,0.0,Repeat
ORDR078525,CUST039739,2025-09-18,Pending,,,,2025-09-21,Delhi,Delhi,19400.62,,,New
ORDR078526,CUST004309,2025-09-18,Delivered,,2025-09-20,2025-09-30,2025-09-24,Surat,Gujarat,33391.87,10.0,6.0,Repeat
ORDR078527,CUST030430,2025-09-18,Delivered,,2025-09-18,2025-09-23,2025-09-23,Guwahati,Assam,34921.68,5.0,0.0,Repeat
ORDR078528,CUST019112,2025-09-18,Shipped,,2025-09-18,,2025-09-21,Delhi,Delhi,4959.37,,,Repeat
ORDR078529,CUST037003,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-24,Visakhapatnam,Andhra Pradesh,42256.8,6.0,0.0,Repeat
ORDR078530,CUST011422,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-23,Kota,Rajasthan,35280.79,6.0,1.0,Repeat
ORDR078531,CUST011433,2025-09-18,Delivered,,2025-09-18,2025-09-22,2025-09-22,Mumbai,Maharashtra,929.83,4.0,0.0,New
ORDR078532,CUST037913,2025-09-18,Delivered,,2025-09-18,2025-09-20,2025-09-22,Mumbai,Maharashtra,297.43,2.0,-2.0,Repeat
ORDR078533,CUST026917,2025-09-18,Delivered,,2025-09-18,2025-09-26,2025-09-23,Lucknow,Uttar Pradesh,1001.33,8.0,3.0,New
ORDR078534,CUST018002,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-21,Bengaluru,Karnataka,13833.24,5.0,3.0,Repeat
ORDR078535,CUST032621,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-21,Delhi,Delhi,8867.43,4.0,2.0,Repeat
ORDR078536,CUST034784,2025-09-18,Pending,,,,2025-09-22,Delhi,Delhi,4543.0,,,Repeat
ORDR078537,CUST017920,2025-09-18,Shipped,,2025-09-20,,2025-09-23,Chandigarh,Chandigarh,8054.84,,,New
ORDR078538,CUST017917,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-23,Kanpur,Uttar Pradesh,11902.07,6.0,1.0,New
ORDR078539,CUST027061,2025-09-18,Delivered,,2025-09-18,2025-09-23,2025-09-23,Indore,Madhya Pradesh,4917.41,5.0,0.0,New
ORDR078540,CUST037837,2025-09-18,Delivered,,2025-09-20,2025-09-26,2025-09-26,Meerut,Uttar Pradesh,2372.27,6.0,0.0,Repeat
ORDR078541,CUST037824,2025-09-18,Delivered,,2025-09-18,2025-09-22,2025-09-22,Madurai,Tamil Nadu,1122.44,4.0,0.0,Repeat
ORDR078542,CUST007174,2025-09-18,Delivered,,2025-09-18,2025-09-21,2025-09-21,Noida,Uttar Pradesh,16009.05,3.0,0.0,Repeat
ORDR078543,CUST027175,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-21,Kolkata,West Bengal,89117.86,4.0,2.0,Repeat
ORDR078544,CUST020233,2025-09-18,Delivered,,2025-09-18,2025-09-20,2025-09-21,Hyderabad,Telangana,16790.02,2.0,-1.0,Repeat
ORDR078545,CUST010210,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-24,Vadodara,Gujarat,2387.88,5.0,0.0,Repeat
ORDR078546,CUST007186,2025-09-18,Pending,,,,2025-09-23,Chennai,Tamil Nadu,1838.53,,,Repeat
ORDR078547,CUST020264,2025-09-18,Delivered,,2025-09-19,2025-09-20,2025-09-22,Surat,Gujarat,13111.47,1.0,-2.0,Repeat
ORDR078548,CUST010105,2025-09-18,Delivered,,2025-09-18,2025-09-24,2025-09-23,Bhopal,Madhya Pradesh,6937.5,6.0,1.0,VIP
ORDR078549,CUST017513,2025-09-18,Delivered,,2025-09-20,2025-09-25,2025-09-24,Mysuru,Karnataka,3748.88,5.0,1.0,Repeat
ORDR078550,CUST011880,2025-09-18,Delivered,,2025-09-18,2025-09-21,2025-09-23,Bengaluru,Karnataka,194.39,3.0,-2.0,Repeat
ORDR078551,CUST002786,2025-09-18,Delivered,,2025-09-20,2025-09-27,2025-09-24,Surat,Gujarat,2775.8,7.0,3.0,Repeat
ORDR078552,CUST007108,2025-09-18,Cancelled,Customer Changed Mind,,,,Pune,Maharashtra,187.26,,,Repeat
ORDR078553,CUST019993,2025-09-18,Delivered,,2025-09-20,2025-09-24,2025-09-22,Bengaluru,Karnataka,11544.33,4.0,2.0,Repeat
ORDR078554,CUST010446,2025-09-18,Returned,,2025-09-18,2025-09-22,2025-09-23,Bhopal,Madhya Pradesh,69204.98,4.0,-1.0,Repeat
ORDR078555,CUST010855,2025-09-18,Delivered,,2025-09-20,2025-09-27,2025-09-24,Kota,Rajasthan,7232.5,7.0,3.0,Repeat
ORDR078556,CUST002201,2025-09-18,Shipped,,2025-09-19,,2025-09-23,Bengaluru,Karnataka,4233.6,,,Repeat
ORDR078557,CUST019235,2025-09-18,Delivered,,2025-09-19,2025-09-22,2025-09-21,Chennai,Tamil Nadu,21030.15,3.0,1.0,Repeat
ORDR078558,CUST026275,2025-09-18,Cancelled,Customer Changed Mind,,,,Gurugram,Haryana,1291.59,,,Repeat
ORDR078559,CUST010936,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-23,Hyderabad,Telangana,46954.85,4.0,0.0,Repeat
ORDR078560,CUST032313,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-22,Lucknow,Uttar Pradesh,823.81,5.0,2.0,Repeat
ORDR078561,CUST006883,2025-09-18,Delivered,,2025-09-19,2025-09-21,2025-09-21,Chennai,Tamil Nadu,200.32,2.0,0.0,New
ORDR078562,CUST010711,2025-09-18,Delivered,,2025-09-19,2025-09-23,2025-09-23,Agra,Uttar Pradesh,665.53,4.0,0.0,Repeat
ORDR078563,CUST018934,2025-09-18,Pending,,,,2025-09-23,Hyderabad,Telangana,16665.89,,,New
ORDR078564,CUST010702,2025-09-18,Delivered,,2025-09-20,2025-09-25,2025-09-23,Delhi,Delhi,25556.33,5.0,2.0,Repeat
ORDR078565,CUST020491,2025-09-18,Delivered,,2025-09-18,2025-09-23,2025-09-22,Delhi,Delhi,4737.47,5.0,1.0,Repeat
ORDR078566,CUST010683,2025-09-18,Delivered,,2025-09-18,2025-09-23,2025-09-24,Raipur,Chhattisgarh,17451.5,5.0,-1.0,Repeat
ORDR078567,CUST011072,2025-09-18,Delivered,,2025-09-19,2025-09-22,2025-09-23,Kochi,Kerala,24537.62,3.0,-1.0,Repeat
ORDR078568,CUST032118,2025-09-18,Delivered,,2025-09-19,2025-09-24,2025-09-23,Agra,Uttar Pradesh,3800.98,5.0,1.0,Repeat
ORDR078569,CUST038154,2025-09-18,Pending,,,,2025-09-25,Jodhpur,Rajasthan,1964.3,,,Repeat
ORDR078570,CUST006974,2025-09-18,Delivered,,2025-09-18,2025-09-22,2025-09-21,Delhi,Delhi,240.52,4.0,1.0,Repeat
ORDR078571,CUST026477,2025-09-18,Cancelled,Customer Changed Mind,,,,Surat,Gujarat,6717.59,,,Repeat
ORDR078572,CUST038138,2025-09-18,Delivered,,2025-09-20,2025-10-04,2025-09-25,Belagavi,Karnataka,15231.0,14.0,9.0,Repeat
