order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total
OITM178814,ORDR092147,PROD003071,SELR000889,5,2937.53,22.5,11382.93
OITM178815,ORDR092148,PROD002616,SELR000292,1,202.36,25.9,149.95
OITM178816,ORDR092149,PROD002481,SELR000276,1,1927.7,22.5,1493.97
OITM178817,ORDR092150,PROD002968,SELR001005,1,5325.5,34.1,3509.5
OITM178818,ORDR092151,PROD002635,SELR000131,1,423.93,22.5,328.55
OITM178819,ORDR092151,PROD003192,SELR000961,1,7103.95,27.8,5129.05
OITM178820,ORDR092152,PROD001631,SELR000881,1,713.89,19.9,571.83
OITM178821,ORDR092153,PROD000411,SELR000485,1,2686.8,31.9,1829.71
OITM178822,ORDR092153,PROD002625,SELR000958,1,5133.2,18.2,4198.96
OITM178823,ORDR092154,PROD002112,SELR000384,2,384.79,42.3,444.05
OITM178824,ORDR092155,PROD002656,SELR000869,1,5482.9,27.4,3980.59
OITM178825,ORDR092155,PROD000159,SELR000109,1,63889.65,19.3,51558.95
OITM178826,ORDR092156,PROD003437,SELR000766,1,22752.12,25.4,16973.08
OITM178827,ORDR092157,PROD001864,SELR001125,1,641.47,44.2,357.94
OITM178828,ORDR092158,PROD001689,SELR001052,1,498.74,16.1,418.44
OITM178829,ORDR092158,PROD001350,SELR000660,1,846.51,30.4,589.17
OITM178830,ORDR092159,PROD002955,SELR000718,2,285.28,26.4,419.93
OITM178831,ORDR092159,PROD002209,SELR000177,2,6915.16,37.7,8616.29
OITM178832,ORDR092159,PROD000001,SELR000473,2,1100.46,14.5,1881.79
OITM178833,ORDR092160,PROD002498,SELR000424,1,2027.54,29.9,1421.31
OITM178834,ORDR092160,PROD000401,SELR000416,1,4422.84,25.5,3295.02
OITM178835,ORDR092160,PROD001656,SELR000733,1,158.04,13.0,137.49
OITM178836,ORDR092161,PROD002176,SELR000969,2,2428.25,36.8,3069.31
OITM178837,ORDR092161,PROD002612,SELR001116,1,438.62,42.0,254.4
OITM178838,ORDR092162,PROD002800,SELR000142,1,191.49,8.8,174.64
OITM178839,ORDR092163,PROD002598,SELR000271,1,1821.85,30.6,1264.36
OITM178840,ORDR092163,PROD000797,SELR000376,3,1411.3,38.7,2595.38
OITM178841,ORDR092163,PROD003453,SELR000248,1,232.66,26.0,172.17
OITM178842,ORDR092164,PROD001380,SELR000972,2,566.62,31.9,771.74
OITM178843,ORDR092164,PROD002997,SELR000444,1,4084.62,36.2,2605.99
OITM178844,ORDR092165,PROD000987,SELR001168,2,13876.6,23.5,21231.2
OITM178845,ORDR092166,PROD000592,SELR000343,1,13009.14,33.3,8677.1
OITM178846,ORDR092166,PROD000310,SELR000721,1,432.01,32.2,292.9
OITM178847,ORDR092166,PROD002084,SELR001023,1,19990.31,24.8,15032.71
OITM178848,ORDR092166,PROD000047,SELR000648,1,5532.54,24.3,4188.13
OITM178849,ORDR092167,PROD002991,SELR000699,1,3975.28,27.9,2866.18
OITM178850,ORDR092168,PROD001606,SELR000273,1,28653.02,33.4,19082.91
OITM178851,ORDR092168,PROD001953,SELR000265,1,334.61,31.0,230.88
OITM178852,ORDR092168,PROD001431,SELR000003,2,195.96,16.5,327.25
OITM178853,ORDR092168,PROD001456,SELR000428,2,697.85,32.7,939.31
OITM178854,ORDR092169,PROD002997,SELR000444,1,4084.62,26.4,3006.28
OITM178855,ORDR092170,PROD003453,SELR000248,1,232.66,26.6,170.77
OITM178856,ORDR092170,PROD000896,SELR000247,1,3854.24,22.5,2987.04
OITM178857,ORDR092171,PROD003176,SELR000987,1,713.11,29.4,503.46
OITM178858,ORDR092172,PROD000419,SELR000136,1,1274.45,21.1,1005.54
OITM178859,ORDR092172,PROD000742,SELR000287,1,304.42,27.0,222.23
OITM178860,ORDR092173,PROD002828,SELR000624,1,4246.91,25.8,3151.21
OITM178861,ORDR092174,PROD002599,SELR000841,1,5156.64,41.4,3021.79
OITM178862,ORDR092174,PROD002599,SELR000841,3,5156.64,26.0,11447.74
OITM178863,ORDR092175,PROD002112,SELR000384,1,384.79,40.3,229.72
OITM178864,ORDR092175,PROD003282,SELR000444,3,889.49,37.8,1659.79
OITM178865,ORDR092176,PROD002301,SELR000511,1,502.85,18.7,408.82
OITM178866,ORDR092176,PROD002286,SELR001171,1,18415.35,26.1,13608.94
OITM178867,ORDR092176,PROD001595,SELR000415,1,80.71,20.8,63.92
OITM178868,ORDR092177,PROD001461,SELR000718,3,951.16,31.2,1963.19
OITM178869,ORDR092178,PROD002599,SELR000841,1,5156.64,29.0,3661.21
OITM178870,ORDR092179,PROD002866,SELR000964,2,1381.77,28.2,1984.22
OITM178871,ORDR092179,PROD001314,SELR000796,1,258.32,24.4,195.29
OITM178872,ORDR092180,PROD001438,SELR000260,1,9725.31,27.6,7041.12
OITM178873,ORDR092181,PROD002135,SELR000099,1,2717.51,29.3,1921.28
OITM178874,ORDR092181,PROD001551,SELR000164,1,14852.67,26.0,10990.98
OITM178875,ORDR092181,PROD000984,SELR001069,3,201.59,19.9,484.42
OITM178876,ORDR092181,PROD000633,SELR000382,1,3716.44,38.7,2278.18
OITM178877,ORDR092182,PROD002232,SELR000067,2,394.07,36.1,503.62
OITM178878,ORDR092183,PROD002792,SELR000157,3,2717.24,21.8,6374.65
OITM178879,ORDR092183,PROD001495,SELR000392,1,41040.0,25.4,30615.84
OITM178880,ORDR092184,PROD000001,SELR000473,3,1100.46,18.2,2700.53
OITM178881,ORDR092184,PROD001556,SELR000519,1,2502.32,20.8,1981.84
OITM178882,ORDR092185,PROD000592,SELR000343,1,13009.14,33.6,8638.07
OITM178883,ORDR092186,PROD003296,SELR001123,1,4721.43,31.4,3238.9
OITM178884,ORDR092186,PROD001554,SELR000125,3,6206.37,39.0,11357.66
OITM178885,ORDR092186,PROD003203,SELR000545,1,464.3,26.0,343.58
OITM178886,ORDR092186,PROD000358,SELR001000,1,2475.51,29.9,1735.33
OITM178887,ORDR092186,PROD001608,SELR000230,1,5516.76,34.8,3596.93
OITM178888,ORDR092187,PROD001977,SELR000940,1,545.88,14.4,467.27
OITM178889,ORDR092187,PROD002082,SELR000098,2,4483.95,35.2,5811.2
OITM178890,ORDR092187,PROD002662,SELR000914,2,2475.93,23.6,3783.22
OITM178891,ORDR092188,PROD002557,SELR001080,1,7496.1,29.9,5254.77
OITM178892,ORDR092189,PROD000742,SELR000287,1,304.42,30.8,210.66
OITM178893,ORDR092190,PROD000603,SELR000769,2,1006.9,38.2,1244.53
OITM178894,ORDR092191,PROD002064,SELR000723,1,244.31,28.2,175.41
OITM178895,ORDR092191,PROD002625,SELR000958,1,5133.2,32.0,3490.58
OITM178896,ORDR092192,PROD002047,SELR000495,1,2532.89,24.5,1912.33
OITM178897,ORDR092192,PROD000661,SELR000026,1,1246.75,29.9,873.97
OITM178898,ORDR092193,PROD002994,SELR000999,1,1706.14,34.2,1122.64
OITM178899,ORDR092193,PROD001461,SELR000718,1,951.16,21.5,746.66
OITM178900,ORDR092194,PROD001143,SELR000009,3,1134.08,24.1,2582.3
OITM178901,ORDR092195,PROD003281,SELR000255,1,2646.0,26.0,1958.04
OITM178902,ORDR092196,PROD001735,SELR000193,1,26975.3,25.1,20204.5
OITM178903,ORDR092196,PROD001675,SELR001183,2,1429.98,41.7,1667.36
OITM178904,ORDR092196,PROD001270,SELR000316,2,1785.93,38.8,2185.98
OITM178905,ORDR092197,PROD002725,SELR000436,1,1501.48,27.2,1093.08
OITM178906,ORDR092197,PROD002748,SELR000130,1,628.91,31.8,428.92
OITM178907,ORDR092197,PROD002977,SELR000081,1,1882.19,36.3,1198.96
OITM178908,ORDR092197,PROD000862,SELR000229,1,341.99,29.8,240.08
OITM178909,ORDR092197,PROD000592,SELR000343,1,13009.14,35.8,8351.87
OITM178910,ORDR092198,PROD003184,SELR001139,1,2828.95,29.0,2008.55
OITM178911,ORDR092198,PROD000745,SELR000440,1,1213.75,27.0,886.04
OITM178912,ORDR092198,PROD003453,SELR000248,1,232.66,34.8,151.69
OITM178913,ORDR092198,PROD000592,SELR000343,1,13009.14,17.6,10719.53
OITM178914,ORDR092198,PROD000710,SELR000319,1,5424.72,44.2,3026.99
OITM178915,ORDR092198,PROD002687,SELR000908,3,620.9,25.7,1383.99
OITM178916,ORDR092199,PROD002653,SELR000620,1,575.87,26.9,420.96
OITM178917,ORDR092199,PROD000354,SELR000525,1,10105.12,24.6,7619.26
OITM178918,ORDR092200,PROD002232,SELR000067,3,394.07,33.3,788.53
OITM178919,ORDR092201,PROD000799,SELR000381,1,678.31,30.3,472.78
OITM178920,ORDR092201,PROD002115,SELR000011,1,1004.12,13.0,873.58
OITM178921,ORDR092202,PROD000961,SELR001136,1,9851.92,39.5,5960.41
OITM178922,ORDR092203,PROD002103,SELR000948,2,5757.81,21.3,9062.79
OITM178923,ORDR092203,PROD001128,SELR001180,2,8434.48,36.0,10796.13
OITM178924,ORDR092204,PROD003453,SELR000248,1,232.66,35.8,149.37
OITM178925,ORDR092205,PROD001061,SELR000155,1,365.18,20.4,290.68
OITM178926,ORDR092205,PROD003198,SELR000291,1,19570.34,29.2,13855.8
OITM178927,ORDR092206,PROD002599,SELR000841,3,5156.64,34.2,10179.21
OITM178928,ORDR092207,PROD001872,SELR000131,1,317.07,18.7,257.78
OITM178929,ORDR092207,PROD003011,SELR000775,1,518.65,26.7,380.17
OITM178930,ORDR092208,PROD002599,SELR000841,1,5156.64,39.3,3130.08
OITM178931,ORDR092209,PROD002599,SELR000841,1,5156.64,37.5,3222.9
OITM178932,ORDR092209,PROD002561,SELR000481,1,200.71,18.4,163.78
OITM178933,ORDR092210,PROD002599,SELR000841,1,5156.64,27.4,3743.72
OITM178934,ORDR092211,PROD002356,SELR000128,1,1151.24,30.9,795.51
OITM178935,ORDR092211,PROD003441,SELR001019,1,374.68,34.1,246.91
OITM178936,ORDR092211,PROD001608,SELR000230,1,5516.76,19.5,4440.99
OITM178937,ORDR092211,PROD002515,SELR001040,4,2419.58,22.2,7529.73
OITM178938,ORDR092212,PROD001175,SELR000484,1,1116.95,25.2,835.48
OITM178939,ORDR092213,PROD001711,SELR001078,2,1223.1,36.0,1565.57
OITM178940,ORDR092213,PROD002198,SELR000733,1,142.62,20.5,113.38
OITM178941,ORDR092213,PROD000658,SELR000928,1,1371.32,36.2,874.9
OITM178942,ORDR092214,PROD002828,SELR000624,1,4246.91,26.7,3112.99
OITM178943,ORDR092214,PROD001013,SELR000474,1,60685.1,30.0,42479.57
OITM178944,ORDR092215,PROD002662,SELR000914,1,2475.93,22.2,1926.27
OITM178945,ORDR092216,PROD002364,SELR000731,1,590.52,31.9,402.14
OITM178946,ORDR092216,PROD000728,SELR000341,1,50.61,13.7,43.68
OITM178947,ORDR092217,PROD001455,SELR000252,1,1091.16,26.2,805.28
OITM178948,ORDR092217,PROD002516,SELR001158,1,2308.49,30.9,1595.17
OITM178949,ORDR092218,PROD000553,SELR001101,3,6321.94,31.1,13067.45
OITM178950,ORDR092219,PROD003277,SELR000897,1,3873.01,31.6,2649.14
OITM178951,ORDR092220,PROD000669,SELR000733,1,331.04,15.9,278.4
OITM178952,ORDR092221,PROD000943,SELR000680,1,835.72,35.8,536.53
OITM178953,ORDR092221,PROD001266,SELR000477,1,336.84,18.2,275.54
OITM178954,ORDR092221,PROD000592,SELR000343,2,13009.14,24.3,19695.84
OITM178955,ORDR092222,PROD000157,SELR001139,1,506.28,27.8,365.53
OITM178956,ORDR092222,PROD001423,SELR000376,2,987.92,29.5,1392.97
OITM178957,ORDR092222,PROD001038,SELR001065,2,464.41,24.2,704.05
OITM178958,ORDR092223,PROD002198,SELR000733,1,142.62,16.1,119.66
OITM178959,ORDR092224,PROD003389,SELR000135,1,746.52,25.2,558.4
OITM178960,ORDR092225,PROD002599,SELR000841,1,5156.64,43.2,2928.97
OITM178961,ORDR092225,PROD003453,SELR000248,1,232.66,29.9,163.09
OITM178962,ORDR092225,PROD003453,SELR000248,1,232.66,30.2,162.4
OITM178963,ORDR092225,PROD001568,SELR000292,1,1326.43,21.8,1037.27
OITM178964,ORDR092226,PROD001335,SELR000086,1,3037.48,47.7,1588.6
OITM178965,ORDR092227,PROD000536,SELR000227,1,23858.77,20.8,18896.15
OITM178966,ORDR092228,PROD001984,SELR000208,1,5535.36,24.5,4179.2
OITM178967,ORDR092229,PROD003020,SELR000499,1,1671.02,19.0,1353.53
OITM178968,ORDR092229,PROD000987,SELR001168,1,13876.6,35.3,8978.16
OITM178969,ORDR092230,PROD001968,SELR000803,1,304.14,29.5,214.42
OITM178970,ORDR092230,PROD001130,SELR000396,1,775.72,17.4,640.74
OITM178971,ORDR092231,PROD002599,SELR000841,1,5156.64,43.9,2892.88
OITM178972,ORDR092231,PROD000156,SELR001005,1,4152.37,44.7,2296.26
OITM178973,ORDR092231,PROD002721,SELR001131,4,226.94,23.9,690.81
OITM178974,ORDR092232,PROD000854,SELR001040,1,772.74,22.7,597.33
OITM178975,ORDR092233,PROD002557,SELR001080,1,7496.1,39.1,4565.12
OITM178976,ORDR092233,PROD000156,SELR001005,2,4152.37,28.4,5946.19
OITM178977,ORDR092234,PROD001247,SELR000668,1,1713.17,30.4,1192.37
OITM178978,ORDR092234,PROD003198,SELR000291,1,19570.34,26.3,14423.34
OITM178979,ORDR092235,PROD003212,SELR000786,1,290.54,28.2,208.61
OITM178980,ORDR092236,PROD003415,SELR000991,1,72919.66,29.7,51262.52
OITM178981,ORDR092237,PROD001487,SELR001136,1,423.38,22.0,330.24
OITM178982,ORDR092237,PROD003361,SELR000422,2,442.0,22.3,686.87
OITM178983,ORDR092237,PROD003453,SELR000248,1,232.66,23.3,178.45
OITM178984,ORDR092238,PROD001363,SELR000519,1,350.2,29.3,247.59
OITM178985,ORDR092239,PROD002656,SELR000869,1,5482.9,43.5,3097.84
OITM178986,ORDR092240,PROD001656,SELR000733,1,158.04,18.0,129.59
OITM178987,ORDR092241,PROD002849,SELR000738,1,873.43,28.5,624.5
OITM178988,ORDR092241,PROD000566,SELR001000,1,380.92,32.1,258.64
OITM178989,ORDR092241,PROD002286,SELR001171,1,18415.35,20.9,14566.54
OITM178990,ORDR092242,PROD001012,SELR001153,1,802.57,28.8,571.43
OITM178991,ORDR092243,PROD002029,SELR000531,1,5551.73,28.2,3986.14
OITM178992,ORDR092243,PROD001582,SELR000859,1,1069.26,24.1,811.57
OITM178993,ORDR092244,PROD003124,SELR000827,1,355.34,15.0,302.04
OITM178994,ORDR092244,PROD000495,SELR000635,2,665.25,35.5,858.17
OITM178995,ORDR092245,PROD000297,SELR001107,1,1263.5,29.8,886.98
OITM178996,ORDR092246,PROD000886,SELR000836,1,269.67,15.0,229.22
OITM178997,ORDR092246,PROD002599,SELR000841,2,5156.64,35.9,6610.81
OITM178998,ORDR092246,PROD000557,SELR000205,1,2941.33,42.5,1691.26
OITM178999,ORDR092246,PROD001841,SELR000451,1,2755.53,32.2,1868.25
OITM179000,ORDR092247,PROD001660,SELR000483,1,414.83,19.7,333.11
OITM179001,ORDR092248,PROD002198,SELR000733,1,142.62,14.0,122.65
OITM179002,ORDR092248,PROD002198,SELR000733,1,142.62,28.4,102.12
OITM179003,ORDR092248,PROD002322,SELR001052,1,236.5,14.7,201.73
OITM179004,ORDR092249,PROD000395,SELR001087,4,502.72,32.6,1355.33
OITM179005,ORDR092250,PROD003335,SELR000223,1,732.54,31.3,503.25
OITM179006,ORDR092251,PROD000862,SELR000229,1,341.99,22.7,264.36
OITM179007,ORDR092252,PROD001158,SELR000286,3,485.71,31.9,992.31
OITM179008,ORDR092252,PROD003235,SELR000217,1,189.61,18.6,154.34
OITM179009,ORDR092253,PROD000383,SELR000210,2,16771.42,26.7,24586.9
OITM179010,ORDR092253,PROD000380,SELR000827,1,383.71,27.6,277.81
OITM179011,ORDR092253,PROD003119,SELR000888,1,2599.02,37.9,1613.99
OITM179012,ORDR092254,PROD000301,SELR000764,1,4918.83,41.7,2867.68
OITM179013,ORDR092255,PROD000669,SELR000733,1,331.04,24.0,251.59
OITM179014,ORDR092256,PROD002228,SELR001101,1,1269.42,30.7,879.71
OITM179015,ORDR092256,PROD000512,SELR000409,1,1231.38,28.9,875.51
OITM179016,ORDR092256,PROD000728,SELR000341,2,50.61,15.2,85.83
OITM179017,ORDR092256,PROD003381,SELR000392,1,40163.98,25.7,29841.84
OITM179018,ORDR092257,PROD002459,SELR000251,1,160.64,21.8,125.62
OITM179019,ORDR092257,PROD002851,SELR000575,2,2731.73,31.0,3769.79
OITM179020,ORDR092258,PROD001273,SELR000209,3,414.76,26.0,920.77
OITM179021,ORDR092258,PROD002625,SELR000958,1,5133.2,33.0,3439.24
OITM179022,ORDR092259,PROD002368,SELR000545,1,2118.99,32.4,1432.44
OITM179023,ORDR092260,PROD000602,SELR000085,1,4704.18,20.7,3730.41
OITM179024,ORDR092260,PROD001963,SELR001157,1,1105.99,21.6,867.1
OITM179025,ORDR092260,PROD001562,SELR000469,1,13305.61,18.7,10817.46
OITM179026,ORDR092261,PROD001248,SELR001050,1,3278.08,29.2,2320.88
OITM179027,ORDR092261,PROD001933,SELR000399,1,564.6,18.7,459.02
OITM179028,ORDR092261,PROD001028,SELR001070,1,1204.71,29.4,850.53
OITM179029,ORDR092261,PROD002131,SELR000176,1,2077.97,27.1,1514.84
OITM179030,ORDR092262,PROD001226,SELR000188,1,556.84,35.1,361.39
OITM179031,ORDR092263,PROD002295,SELR001117,1,937.36,20.2,748.01
OITM179032,ORDR092263,PROD000252,SELR000172,1,537.21,23.4,411.5
OITM179033,ORDR092264,PROD000544,SELR000157,1,341.81,29.1,242.34
OITM179034,ORDR092265,PROD000628,SELR000231,1,3848.41,29.7,2705.43
OITM179035,ORDR092265,PROD001890,SELR000004,1,4164.83,25.7,3094.47
OITM179036,ORDR092265,PROD001968,SELR000803,2,304.14,36.0,389.3
OITM179037,ORDR092266,PROD000993,SELR000988,1,2357.63,25.0,1768.22
OITM179038,ORDR092266,PROD002850,SELR000060,1,4079.83,26.8,2986.44
OITM179039,ORDR092267,PROD002866,SELR000964,1,1381.77,26.9,1010.07
OITM179040,ORDR092268,PROD000987,SELR001168,1,13876.6,23.2,10657.23
OITM179041,ORDR092269,PROD001647,SELR000379,2,1030.59,34.9,1341.83
OITM179042,ORDR092269,PROD003027,SELR001052,1,3703.5,26.0,2740.59
OITM179043,ORDR092269,PROD000942,SELR000038,1,1386.84,19.1,1121.95
OITM179044,ORDR092270,PROD002599,SELR000841,1,5156.64,40.7,3057.89
OITM179045,ORDR092271,PROD000792,SELR000852,1,5365.85,28.8,3820.49
OITM179046,ORDR092272,PROD002946,SELR000369,1,2880.69,31.9,1961.75
OITM179047,ORDR092272,PROD001952,SELR001092,1,1669.41,22.5,1293.79
OITM179048,ORDR092273,PROD003453,SELR000248,1,232.66,25.9,172.4
OITM179049,ORDR092274,PROD001861,SELR000109,2,1018.32,22.8,1572.29
OITM179050,ORDR092275,PROD000033,SELR000330,1,2641.85,39.1,1608.89
OITM179051,ORDR092275,PROD002460,SELR001136,1,1731.17,21.9,1352.04
OITM179052,ORDR092276,PROD003478,SELR000509,1,80.03,27.1,58.34
OITM179053,ORDR092276,PROD000710,SELR000319,1,5424.72,41.5,3173.46
OITM179054,ORDR092277,PROD000767,SELR000155,2,1087.93,21.6,1705.87
OITM179055,ORDR092277,PROD003096,SELR000674,2,250.68,22.3,389.56
OITM179056,ORDR092278,PROD000352,SELR001035,2,917.19,26.0,1357.44
OITM179057,ORDR092278,PROD001016,SELR000568,1,1763.03,28.0,1269.38
OITM179058,ORDR092279,PROD002970,SELR000440,1,1234.36,20.8,977.61
OITM179059,ORDR092280,PROD003180,SELR000474,1,12543.38,21.1,9896.73
OITM179060,ORDR092281,PROD000790,SELR000909,1,541.02,40.7,320.82
OITM179061,ORDR092281,PROD003085,SELR000112,1,1255.77,22.1,978.24
OITM179062,ORDR092281,PROD002631,SELR001052,1,472.06,23.8,359.71
OITM179063,ORDR092281,PROD000943,SELR000680,2,835.72,26.2,1233.52
OITM179064,ORDR092282,PROD001568,SELR000292,3,1326.43,13.0,3461.98
OITM179065,ORDR092282,PROD002103,SELR000948,1,5757.81,29.7,4047.74
OITM179066,ORDR092282,PROD001382,SELR000292,1,1329.26,13.9,1144.49
OITM179067,ORDR092282,PROD000940,SELR001180,1,290.76,25.8,215.74
OITM179068,ORDR092282,PROD000742,SELR000287,2,304.42,29.2,431.06
OITM179069,ORDR092283,PROD002466,SELR000136,1,1285.62,22.6,995.07
OITM179070,ORDR092283,PROD001647,SELR000379,3,1030.59,20.7,2451.77
OITM179071,ORDR092284,PROD000249,SELR000052,1,9857.29,20.8,7806.97
OITM179072,ORDR092284,PROD001331,SELR001080,1,1728.47,19.0,1400.06
OITM179073,ORDR092285,PROD002272,SELR000301,1,5599.24,23.3,4294.62
OITM179074,ORDR092286,PROD003234,SELR000204,1,5209.21,31.1,3589.15
OITM179075,ORDR092287,PROD003311,SELR000987,1,1068.1,19.5,859.82
OITM179076,ORDR092288,PROD000545,SELR000552,1,792.36,28.7,564.95
OITM179077,ORDR092288,PROD000704,SELR000908,1,2978.89,24.6,2246.08
OITM179078,ORDR092288,PROD000457,SELR000710,1,420.16,33.7,278.57
OITM179079,ORDR092289,PROD000544,SELR000157,2,341.81,25.9,506.56
OITM179080,ORDR092290,PROD001504,SELR001047,1,19382.2,34.7,12656.58
OITM179081,ORDR092290,PROD003119,SELR000888,1,2599.02,37.0,1637.38
OITM179082,ORDR092291,PROD000778,SELR000423,2,48.46,24.7,72.98
OITM179083,ORDR092291,PROD000279,SELR000893,3,1792.19,26.8,3935.65
OITM179084,ORDR092292,PROD000878,SELR000767,2,260.71,28.2,374.38
OITM179085,ORDR092293,PROD002599,SELR000841,3,5156.64,37.3,9699.64
OITM179086,ORDR092293,PROD001613,SELR000876,3,254.08,34.8,496.98
OITM179087,ORDR092293,PROD000151,SELR000726,1,3942.41,27.0,2877.96
OITM179088,ORDR092293,PROD002658,SELR000566,1,11898.32,17.7,9792.32
OITM179089,ORDR092294,PROD002491,SELR001012,1,5072.78,17.4,4190.12
OITM179090,ORDR092295,PROD003453,SELR000248,1,232.66,30.3,162.16
OITM179091,ORDR092296,PROD000669,SELR000733,1,331.04,28.6,236.36
OITM179092,ORDR092296,PROD001513,SELR000164,1,6813.44,21.6,5341.74
OITM179093,ORDR092297,PROD001341,SELR000926,2,12761.87,27.5,18504.71
OITM179094,ORDR092297,PROD000742,SELR000287,3,304.42,25.1,684.03
OITM179095,ORDR092298,PROD000592,SELR000343,1,13009.14,31.6,8898.25
OITM179096,ORDR092299,PROD002527,SELR001183,1,2719.99,40.8,1610.23
OITM179097,ORDR092300,PROD002544,SELR000728,1,13798.75,22.4,10707.83
OITM179098,ORDR092301,PROD001474,SELR001132,1,13459.28,26.7,9865.65
OITM179099,ORDR092302,PROD002082,SELR000098,2,4483.95,38.3,5533.19
OITM179100,ORDR092302,PROD000173,SELR000718,2,556.27,29.7,782.12
OITM179101,ORDR092303,PROD002204,SELR000534,1,717.05,30.4,499.07
OITM179102,ORDR092304,PROD002599,SELR000841,1,5156.64,48.2,2671.14
OITM179103,ORDR092304,PROD002632,SELR001182,1,2462.31,28.9,1750.7
OITM179104,ORDR092305,PROD002830,SELR000321,2,404.42,32.3,547.58
OITM179105,ORDR092305,PROD001997,SELR000269,2,587.72,20.6,933.3
OITM179106,ORDR092306,PROD000987,SELR001168,1,13876.6,27.6,10046.66
OITM179107,ORDR092306,PROD002291,SELR001170,1,381.69,24.1,289.7
OITM179108,ORDR092307,PROD000001,SELR000473,1,1100.46,18.0,902.38
OITM179109,ORDR092308,PROD002847,SELR000818,1,7679.48,20.1,6135.9
OITM179110,ORDR092309,PROD000594,SELR001052,1,194.39,17.9,159.59
OITM179111,ORDR092309,PROD000987,SELR001168,2,13876.6,25.7,20620.63
OITM179112,ORDR092309,PROD002232,SELR000067,1,394.07,32.3,266.79
OITM179113,ORDR092309,PROD002599,SELR000841,1,5156.64,37.5,3222.9
OITM179114,ORDR092309,PROD002828,SELR000624,1,4246.91,37.4,2658.57
OITM179115,ORDR092309,PROD002656,SELR000869,1,5482.9,40.0,3289.74
OITM179116,ORDR092309,PROD002635,SELR000131,1,423.93,18.8,344.23
OITM179117,ORDR092310,PROD003107,SELR000455,1,3874.85,29.5,2731.77
OITM179118,ORDR092311,PROD003422,SELR000917,1,1220.05,35.4,788.15
OITM179119,ORDR092311,PROD001348,SELR000264,1,4433.42,36.4,2819.66
OITM179120,ORDR092312,PROD000304,SELR001054,5,6962.45,32.7,23428.64
OITM179121,ORDR092312,PROD002764,SELR000764,1,5996.52,46.6,3202.14
OITM179122,ORDR092313,PROD002683,SELR000985,1,3722.44,30.1,2601.99
OITM179123,ORDR092313,PROD000992,SELR000094,1,2228.12,36.9,1405.94
OITM179124,ORDR092313,PROD000007,SELR000984,1,4894.48,32.0,3328.25
OITM179125,ORDR092313,PROD002566,SELR001041,1,812.47,23.0,625.6
OITM179126,ORDR092314,PROD002599,SELR000841,1,5156.64,45.3,2820.68
OITM179127,ORDR092314,PROD000987,SELR001168,1,13876.6,33.0,9297.32
OITM179128,ORDR092315,PROD000950,SELR000258,1,4517.28,33.6,2999.47
OITM179129,ORDR092316,PROD000228,SELR000965,1,44.64,11.5,39.51
OITM179130,ORDR092316,PROD000963,SELR001122,1,11976.17,21.7,9377.34
OITM179131,ORDR092316,PROD000328,SELR000328,1,2755.94,22.9,2124.83
OITM179132,ORDR092316,PROD001864,SELR001125,1,641.47,37.5,400.92
OITM179133,ORDR092316,PROD000653,SELR000312,2,904.58,26.3,1333.35
OITM179134,ORDR092316,PROD003416,SELR001165,1,6453.27,27.9,4652.81
OITM179135,ORDR092316,PROD000592,SELR000343,1,13009.14,25.1,9743.85
OITM179136,ORDR092317,PROD002599,SELR000841,1,5156.64,30.7,3573.55
OITM179137,ORDR092318,PROD001002,SELR000092,1,6484.4,46.3,3482.12
OITM179138,ORDR092319,PROD003392,SELR000375,1,2554.94,23.9,1944.31
OITM179139,ORDR092320,PROD000592,SELR000343,1,13009.14,35.8,8351.87
OITM179140,ORDR092320,PROD000706,SELR000116,1,993.59,27.7,718.37
OITM179141,ORDR092321,PROD003157,SELR000973,1,9066.22,27.8,6545.81
OITM179142,ORDR092321,PROD000623,SELR001115,1,434.63,31.4,298.16
OITM179143,ORDR092321,PROD002954,SELR001026,1,15503.68,38.6,9519.26
OITM179144,ORDR092321,PROD000993,SELR000988,1,2357.63,21.6,1848.38
OITM179145,ORDR092322,PROD001205,SELR000040,1,16158.11,23.3,12393.27
OITM179146,ORDR092323,PROD001664,SELR001107,2,2666.5,34.3,3503.78
OITM179147,ORDR092323,PROD002569,SELR000492,1,2004.79,27.3,1457.48
OITM179148,ORDR092324,PROD002198,SELR000733,1,142.62,18.1,116.81
OITM179149,ORDR092325,PROD002599,SELR000841,1,5156.64,30.6,3578.71
OITM179150,ORDR092326,PROD001557,SELR000099,4,3493.43,18.6,11374.61
OITM179151,ORDR092327,PROD001066,SELR000973,1,1099.15,23.6,839.75
OITM179152,ORDR092328,PROD002869,SELR000273,1,53717.0,20.1,42919.88
OITM179153,ORDR092328,PROD002286,SELR001171,1,18415.35,26.3,13572.11
OITM179154,ORDR092328,PROD003240,SELR000932,1,366.45,16.5,305.99
OITM179155,ORDR092328,PROD002020,SELR000229,1,1169.01,16.1,980.8
OITM179156,ORDR092329,PROD002850,SELR000060,2,4079.83,35.3,5279.3
OITM179157,ORDR092329,PROD000901,SELR001180,1,299.09,32.6,201.59
OITM179158,ORDR092329,PROD002718,SELR000718,1,292.83,27.1,213.47
OITM179159,ORDR092330,PROD000987,SELR001168,1,13876.6,25.6,10324.19
OITM179160,ORDR092330,PROD000674,SELR001018,1,2808.44,21.8,2196.2
