product_id,product_name,category,sub_category,seller_id,cost_price,selling_price,launch_date
PROD002797,Everyday Bags 992,Fashion,Bags,SELR000125,705.58,1119.58,2024-07-19
PROD002798,Pro Smartphones 124,Electronics,Smartphones,SELR000242,22318.54,28283.75,2025-08-19
PROD002799,Classic Non-Fiction 912,Books,Non-Fiction,SELR000142,1168.77,1317.8,2023-01-26
PROD002800,Smart Packaged Food 147,Grocery,Packaged Food,SELR000142,166.1,191.49,2023-11-25
PROD002801,Comfort Headphones 277,Electronics,Headphones,SELR000997,29867.08,33299.22,2023-07-23
PROD002802,Elite Skincare 827,Beauty & Personal Care,Skincare,SELR000985,845.59,1284.9,2024-05-01
PROD002803,Superior Fitness Equipment 177,Sports & Fitness,Fitness Equipment,SELR000910,506.73,652.08,2023-11-03
PROD002804,Deluxe Kids Wear 427,Fashion,Kids Wear,SELR000921,782.68,1125.56,2023-03-27
PROD002805,Compact Skincare 314,Beauty & Personal Care,Skincare,SELR000936,731.83,928.14,2024-02-12
PROD002806,Everyday Watches & Jewellery 967,Fashion,Watches & Jewellery,SELR001193,2377.03,3192.37,2022-11-30
PROD002807,Trendy Smartphones 713,Electronics,Smartphones,SELR000791,28600.91,31549.0,2023-01-09
PROD002808,Basic Dairy 875,Grocery,Dairy,SELR000378,652.01,718.93,2023-09-03
PROD002809,Compact Furniture 583,Home & Kitchen,Furniture,SELR000462,4398.82,5547.84,2023-08-31
PROD002810,Trendy Comic 919,Books,Comics,SELR001067,378.02,443.73,2023-10-30
PROD002811,Everyday Yoga Accessories 124,Sports & Fitness,Yoga Accessories,SELR000108,203.24,280.73,2023-09-20
PROD002812,Premium Baby Feeding 283,Toys & Baby Products,Baby Feeding,SELR000203,237.61,340.95,2023-03-26
PROD002813,Smart Cookware 851,Home & Kitchen,Cookware,SELR000369,2779.37,3391.9,2023-02-03
PROD002814,Basic Kitchen Appliance 579,Home & Kitchen,Kitchen Appliances,SELR001116,14366.05,17965.32,2024-02-13
PROD002815,Elite Watches & Jewellery 795,Fashion,Watches & Jewellery,SELR000270,2784.6,3940.9,2023-05-01
PROD002816,Comfort Grooming Tools 573,Beauty & Personal Care,Grooming Tools,SELR001170,746.96,1120.98,2023-02-12
PROD002817,Trendy Cookware 262,Home & Kitchen,Cookware,SELR000225,368.39,507.06,2022-12-28
PROD002818,Comfort Cycling 994,Sports & Fitness,Cycling,SELR000209,367.48,506.79,2023-11-30
PROD002819,Comfort Bags 692,Fashion,Bags,SELR000725,397.8,520.2,2023-12-20
PROD002820,Pro Tablets 782,Electronics,Tablets,SELR001134,1584.71,1921.67,2024-01-04
PROD002821,Advanced Beverages 108,Grocery,Beverages,SELR001013,1418.54,1668.79,2023-12-24
PROD002822,Ultra Dairy 190,Grocery,Dairy,SELR000781,554.66,642.83,2024-08-25
PROD002823,Elite Kids Wear 964,Fashion,Kids Wear,SELR000614,3126.11,4642.03,2022-12-03
PROD002824,Comfort Sportswear 324,Sports & Fitness,Sportswear,SELR001030,509.94,696.21,2023-07-15
PROD002825,Pro Cookware 430,Home & Kitchen,Cookware,SELR001108,535.67,756.06,2023-07-18
PROD002826,Premium Academic 595,Books,Academic,SELR000310,276.79,323.29,2024-12-11
PROD002827,Advanced Home Decor 551,Home & Kitchen,Home Decor,SELR000096,9482.38,11811.0,2024-01-04
PROD002828,Superior Personal Hygiene 688,Beauty & Personal Care,Personal Hygiene,SELR000624,2766.5,4246.91,2023-09-18
PROD002829,Compact Smartphones 804,Electronics,Smartphones,SELR001151,11635.03,14289.95,2023-10-06
PROD002830,Trendy Footwear 916,Fashion,Footwear,SELR000321,278.34,404.42,2023-08-05
PROD002831,Smart Non-Fiction 522,Books,Non-Fiction,SELR000483,899.82,1009.67,2024-02-26
PROD002832,Compact Bedding 580,Home & Kitchen,Bedding,SELR000743,986.02,1283.2,2023-11-20
PROD002833,Trendy Headphone 885,Electronics,Headphones,SELR000311,15573.02,19106.09,2023-08-19
PROD002834,Compact Footwear 321,Fashion,Footwear,SELR000833,301.84,415.37,2023-07-15
PROD002835,Pro Kitchen Appliances 108,Home & Kitchen,Kitchen Appliances,SELR000820,8810.09,11136.99,2023-12-15
PROD002836,Pro Outdoor Gear 718,Sports & Fitness,Outdoor Gear,SELR000266,646.44,801.95,2024-04-11
PROD002837,Pro Storage 348,Home & Kitchen,Storage,SELR000083,6582.79,8072.04,2023-12-28
PROD002838,Essential Non-Fiction 216,Books,Non-Fiction,SELR000261,210.27,255.65,2023-01-28
PROD002839,Signature Personal Care Essentials 138,Grocery,Personal Care Essentials,SELR000155,30.71,36.07,2022-12-13
PROD002840,Ultra Women's Clothing 273,Fashion,Women's Clothing,SELR000017,3084.14,4708.13,2022-12-20
PROD002841,Advanced Dairy 813,Grocery,Dairy,SELR001181,167.18,180.33,2025-07-18
PROD002842,Deluxe Headphones 954,Electronics,Headphones,SELR000607,9129.42,10435.46,2023-07-28
PROD002843,Classic Cookware 865,Home & Kitchen,Cookware,SELR000690,4088.96,5125.45,2024-01-13
PROD002844,Advanced Headphones 990,Electronics,Headphones,SELR001140,18735.32,21697.8,2024-11-28
PROD002845,Pro Cameras 610,Electronics,Cameras,SELR000194,7274.22,8213.53,2024-09-15
PROD002846,Compact Smart Watches 606,Electronics,Smart Watches,SELR000994,2469.07,2916.07,2023-11-14
PROD002847,Advanced Smart Watches 129,Electronics,Smart Watches,SELR000818,5999.78,7679.48,2023-02-27
PROD002848,Pro Snacks 906,Grocery,Snacks,SELR000374,111.43,119.24,2023-05-26
PROD002849,Trendy Skincare 463,Beauty & Personal Care,Skincare,SELR000738,648.65,873.43,2025-08-24
PROD002850,Deluxe Educational Toys 654,Toys & Baby Products,Educational Toys,SELR000060,3257.16,4079.83,2024-02-22
PROD002851,Elite Haircare 787,Beauty & Personal Care,Haircare,SELR000575,1885.15,2731.73,2025-10-07
PROD002852,Premium Fragrances 541,Beauty & Personal Care,Fragrances,SELR000682,219.78,301.44,2023-02-19
PROD002853,Comfort Men's Clothing 456,Fashion,Men's Clothing,SELR000022,1037.71,1538.54,2025-02-04
PROD002854,Comfort Fragrance 916,Beauty & Personal Care,Fragrances,SELR000084,430.82,614.09,2024-02-28
PROD002855,Signature Furniture 875,Home & Kitchen,Furniture,SELR000281,5644.11,7542.92,2025-03-10
PROD002856,Compact Toys 275,Toys & Baby Products,Toys,SELR001003,1240.29,1754.89,2025-02-22
PROD002857,Smart Baby Care 503,Toys & Baby Products,Baby Care,SELR000755,859.23,1120.49,2025-04-26
PROD002858,Advanced Men's Clothing 759,Fashion,Men's Clothing,SELR000587,511.61,688.61,2024-05-30
PROD002859,Deluxe Skincare 755,Beauty & Personal Care,Skincare,SELR000472,307.42,421.74,2025-03-17
PROD002860,Superior Makeup 794,Beauty & Personal Care,Makeup,SELR000018,1404.65,1847.43,2023-12-26
PROD002861,Trendy Fragrance 809,Beauty & Personal Care,Fragrances,SELR000489,1150.11,1464.91,2023-05-05
PROD002862,Deluxe Accessorie 345,Electronics,Accessories,SELR000729,1605.42,1860.27,2024-12-08
PROD002863,Superior Yoga Accessories 728,,Yoga Accessories,SELR000767,1369.13,1704.88,2024-01-14
PROD002864,Deluxe Self-Help 367,Books,Self-Help,SELR000639,130.93,159.97,2024-01-11
PROD002865,Superior Footwear 813,Fashion,Footwear,SELR000154,822.43,1188.87,2023-01-08
PROD002866,Elite Bedding 380,Home & Kitchen,Bedding,SELR000964,1058.52,1381.77,2024-07-22
PROD002867,Basic Headphones 408,Electronics,Headphones,SELR000552,1797.38,2064.66,2022-12-06
PROD002868,Ultra Educational Toy 769,Toys & Baby Products,Educational Toys,SELR001159,1004.4,1336.43,2023-02-07
PROD002869,Classic Accessories 914,Electronics,Accessories,SELR000273,42978.51,53717.0,2023-09-11
PROD002870,Classic Watches & Jewellery 627,Fashion,Watches & Jewellery,SELR001128,255.18,352.26,2025-06-23
PROD002871,Compact Footwear 313,Fashion,Footwear,SELR001041,3252.67,4586.79,2023-02-19
PROD002872,Compact Dairy 806,Grocery,Dairy,SELR000874,194.41,221.83,2023-06-20
PROD002873,Superior Team Sports 884,Sports & Fitness,Team Sports,SELR000099,1850.13,2222.4,2023-06-06
PROD002874,Smart Tablets 362,Electronics,Tablets,SELR001149,1984.22,2218.51,2023-08-12
PROD002875,Classic Bags 474,Fashion,Bags,SELR000355,405.86,548.56,2024-09-26
PROD002876,Ultra Self-Help 740,Books,Self-Help,SELR000511,468.21,558.66,2023-06-09
PROD002877,Premium Cookware 407,Home & Kitchen,Cookware,SELR001045,393.97,488.1,2023-04-16
PROD002878,Premium Smart Watches 838,Electronics,Smart Watches,SELR000637,52251.99,58932.78,2023-03-04
PROD002879,Superior Baby Care 665,Toys & Baby Products,Baby Care,SELR000806,365.31,490.82,2024-01-04
PROD002880,Comfort Bags 952,Fashion,Bags,SELR000561,429.35,587.83,2024-05-29
PROD002881,Signature Furniture 253,Home & Kitchen,Furniture,SELR000087,403.82,583.76,2022-11-28
PROD002882,Essential Kids Wear 594,Fashion,Kids Wear,SELR000635,1441.11,2140.65,2023-07-19
PROD002883,Everyday Children's Books 546,Books,Children's Books,SELR001192,908.97,1115.31,2023-10-29
PROD002884,Trendy Comics 873,Books,Comics,SELR000676,190.85,229.98,2022-12-03
PROD002885,Deluxe Storage 973,Home & Kitchen,Storage,SELR000963,2119.96,2780.46,2023-09-15
PROD002886,Pro Team Sport 342,Sports & Fitness,Team Sports,SELR001080,4376.22,5371.46,2023-06-16
PROD002887,Ultra Baby Care 361,Toys & Baby Products,Baby Care,SELR000364,262.15,338.98,2025-08-29
PROD002888,Essential Dairy 703,Grocery,Dairy,SELR000253,39.63,46.71,2024-07-02
PROD002889,Elite Furniture 309,Home & Kitchen,Furniture,SELR000140,2284.12,2812.95,2024-01-13
PROD002890,Superior Cookware 179,Home & Kitchen,Cookware,SELR000173,3614.54,5059.1,2024-01-02
PROD002891,Classic Toys 978,Toys & Baby Products,Toys,SELR000364,626.6,827.2,2023-10-08
PROD002892,Classic Accessories 299,Electronics,Accessories,SELR000927,17422.57,19898.1,2024-10-25
PROD002893,Essential Headphone 242,Electronics,Headphones,SELR000273,11079.56,13445.82,2023-10-16
PROD002894,Advanced Footwear 374,Fashion,Footwear,SELR000920,2558.51,4124.0,2023-02-08
PROD002895,Basic Snacks 403,Grocery,Snacks,SELR000827,1190.32,1279.78,2024-01-13
PROD002896,Pro Women's Clothing 491,Fashion,Women's Clothing,SELR001125,2645.93,4065.21,2023-11-15
PROD002897,Smart Bags 762,Fashion,Bags,SELR000900,729.97,1184.73,2023-11-09
PROD002898,Elite Fragrances 809,Beauty & Personal Care,Fragrances,SELR001040,1912.38,2834.73,2025-06-20
PROD002899,Premium Footwear 548,Fashion,Footwear,SELR001044,295.19,402.03,2023-01-30
PROD002900,Elite Women's Clothing 193,Fashion,Women's Clothing,SELR001004,3553.8,5841.68,2023-07-19
PROD002901,Comfort Furniture 134,Home & Kitchen,Furniture,SELR000336,933.71,1198.69,2023-08-04
PROD002902,Elite Watches & Jewellery 268,Fashion,Watches & Jewellery,SELR000155,1458.95,1935.53,2023-03-24
PROD002903,Basic Toys 845,Toys & Baby Products,Toys,SELR000531,1209.72,1744.62,2024-01-26
PROD002904,Trendy Footwear 225,Fashion,Footwear,SELR000688,589.79,920.05,2023-05-27
PROD002905,Everyday Personal Care Essentials 219,Grocery,Personal Care Essentials,SELR000827,233.84,255.93,2024-02-08
PROD002906,Trendy Storage 567,Home & Kitchen,Storage,SELR000087,1623.94,2187.04,2024-01-04
PROD002907,Pro Cameras 254,Electronics,Cameras,SELR000811,22782.11,27278.0,2022-12-31
PROD002908,Superior Smartphones 747,Electronics,Smartphones,SELR000919,46767.54,52428.79,2023-02-02
PROD002909,Everyday Home Decor 518,Home & Kitchen,Home Decor,SELR000525,15137.44,20384.84,2024-05-24
PROD002910,Classic Bags 704,Fashion,Bags,SELR001038,775.84,1029.25,2025-02-02
PROD002911,Premium Women's Clothing 998,Fashion,Women's Clothing,SELR000917,588.59,855.38,2023-01-18
PROD002912,Compact Diapers 805,Toys & Baby Products,Diapers,SELR000553,4009.87,5570.14,2023-03-06
PROD002913,Advanced Furniture 718,Home & Kitchen,Furniture,SELR000258,382.04,494.9,2023-12-25
PROD002914,Everyday Educational Toy 995,Toys & Baby Products,Educational Toys,SELR000916,840.39,1187.07,2023-06-19
PROD002915,Superior Bags 120,Fashion,Bags,SELR000076,2358.13,3243.96,2024-11-12
PROD002916,Deluxe Footwear 288,Fashion,Footwear,SELR000376,289.25,389.43,2023-07-30
PROD002917,Everyday Fragrances 715,Beauty & Personal Care,Fragrances,SELR000084,606.39,774.33,2024-02-15
PROD002918,Smart Kids Wear 386,Fashion,Kids Wear,SELR000635,514.58,816.88,2023-01-22
PROD002919,Trendy Kids Wear 307,Fashion,Kids Wear,SELR000464,798.92,1317.13,2025-04-13
PROD002920,Comfort Camera 798,Electronics,Cameras,SELR000164,22227.14,25509.76,2023-01-02
PROD002921,Smart Headphones 242,Electronics,Headphones,SELR000805,827.08,988.28,2022-12-18
PROD002922,Comfort Self-Help 207,Books,Self-Help,SELR001052,576.05,693.88,2023-07-07
PROD002923,Premium Kids Wear 676,Fashion,Kids Wear,SELR000095,3434.4,5387.82,2024-01-16
PROD002924,Elite Toys 991,Toys & Baby Products,Toys,SELR000135,929.82,1120.18,2023-06-03
PROD002925,Premium Kids Wear 642,Fashion,Kids Wear,SELR000643,664.56,978.92,2023-10-22
PROD002926,Signature Footwear 454,Fashion,Footwear,SELR000389,515.29,820.95,2024-01-24
PROD002927,Superior Kitchen Appliances 988,Home & Kitchen,Kitchen Appliances,SELR000807,1705.67,2160.87,2022-11-29
PROD002928,Ultra Furniture 837,Home & Kitchen,Furniture,SELR000290,7285.81,9908.01,2023-10-14
PROD002929,Classic Personal Care Essential 306,Grocery,Personal Care Essentials,SELR000513,64.86,72.89,2024-12-14
PROD002930,Comfort Packaged Food 259,Grocery,Packaged Food,SELR000637,454.04,505.71,2024-01-13
PROD002931,Deluxe Laptop 332,Electronics,Laptops,SELR000726,3024.03,3701.84,2023-10-31
PROD002932,Elite Kitchen Appliance 898,Home & Kitchen,Kitchen Appliances,SELR000538,5002.47,6122.5,2025-06-18
PROD002933,Essential Personal Care Essentials 303,Grocery,Personal Care Essentials,SELR000745,74.97,85.28,2023-08-30
PROD002934,Trendy Smartphone 961,Electronics,Smartphones,SELR000186,2143.71,2729.54,2022-12-05
PROD002935,Compact Personal Hygiene 364,Beauty & Personal Care,Personal Hygiene,SELR000785,202.65,298.8,2024-02-21
PROD002936,Classic Men's Clothing 819,Fashion,Men's Clothing,SELR000530,4478.24,6364.93,2024-01-05
PROD002937,Ultra Bedding 972,Home & Kitchen,Bedding,SELR000346,3544.65,4410.65,2023-02-22
PROD002938,Comfort Kitchen Appliances 684,Home & Kitchen,Kitchen Appliances,SELR000410,3826.64,5537.64,2024-02-10
PROD002939,Advanced Cookware 706,Home & Kitchen,Cookware,SELR000683,16106.9,21175.89,2023-09-22
PROD002940,Ultra Baby Care 801,Toys & Baby Products,Baby Care,SELR000289,2665.61,3749.58,2023-06-23
PROD002941,Premium Haircare 201,Beauty & Personal Care,Haircare,SELR000893,344.1,515.05,2024-07-21
PROD002942,Superior Toys 491,Toys & Baby Products,Toys,SELR000537,265.1,383.0,2024-11-14
PROD002943,Classic Fitness Equipment 734,Sports & Fitness,Fitness Equipment,SELR001143,6881.06,9135.62,2023-11-24
PROD002944,Pro Kids Wear 238,Fashion,Kids Wear,SELR000647,761.42,1241.94,2023-05-05
PROD002945,Everyday Furniture 778,Home & Kitchen,Furniture,SELR000069,401.42,535.74,2023-05-25
PROD002946,Classic Bedding 700,Home & Kitchen,Bedding,SELR000369,2202.86,2880.69,2024-05-15
PROD002947,Compact Personal Care Essentials 337,Grocery,Personal Care Essentials,SELR000871,46.61,50.81,2024-01-10
PROD002948,Deluxe Bags 382,Fashion,Bags,SELR001095,4285.7,6783.33,2025-06-26
PROD002949,Advanced Toys 265,Toys & Baby Products,Toys,SELR001126,2835.93,3764.36,2024-10-14
PROD002950,Ultra Makeup 577,Beauty & Personal Care,Makeup,SELR001097,1010.12,1415.69,2023-01-03
PROD002951,Basic Haircare 891,Beauty & Personal Care,Haircare,SELR000985,1061.91,1602.47,2025-01-24
PROD002952,Classic Kitchen Appliances 982,Home & Kitchen,Kitchen Appliances,SELR000422,810.01,1165.37,2023-07-08
PROD002953,Advanced Fragrances 867,Beauty & Personal Care,Fragrances,SELR000002,2271.72,3125.41,2023-12-15
PROD002954,Trendy Outdoor Gear 343,Sports & Fitness,Outdoor Gear,SELR001026,10913.23,15503.68,2024-03-03
PROD002955,Elite Outdoor Gear 387,Sports & Fitness,Outdoor Gear,SELR000718,235.66,285.28,2023-12-02
PROD002956,Ultra Women's Clothing 687,Fashion,Women's Clothing,SELR001106,1930.97,3039.89,2022-11-29
PROD002957,Trendy Skincare 407,Beauty & Personal Care,Skincare,SELR000283,267.2,373.97,2022-12-10
PROD002958,Elite Women's Clothing 490,Fashion,Women's Clothing,SELR000579,1188.07,1729.79,2023-03-12
PROD002959,Compact Skincare 171,Beauty & Personal Care,Skincare,SELR000128,149.9,197.22,2023-05-23
PROD002960,Classic Makeup 793,Beauty & Personal Care,Makeup,SELR001040,1651.27,2100.29,2022-12-30
PROD002961,Classic Watches & Jewellery 200,Fashion,Watches & Jewellery,SELR000671,1509.72,2297.72,2023-12-31
PROD002962,Pro Academic 402,Books,Academic,SELR000310,1076.56,1397.09,2024-02-14
PROD002963,Pro Bedding 630,Home & Kitchen,Bedding,SELR000070,14373.08,19324.66,2023-07-08
PROD002964,Comfort Grooming Tools 577,Beauty & Personal Care,Grooming Tools,SELR000988,137.27,183.01,2023-12-01
PROD002965,Trendy Sportswear 692,Sports & Fitness,Sportswear,SELR001030,1401.31,1695.27,2023-02-22
PROD002966,Classic Outdoor Gear 809,Sports & Fitness,Outdoor Gear,SELR000951,232.81,298.23,2025-03-10
PROD002967,Elite Non-Fiction 372,Books,Non-Fiction,SELR000613,260.22,318.65,2024-01-14
PROD002968,Pro Women's Clothing 218,Fashion,Women's Clothing,SELR001005,3706.21,5325.5,2023-12-06
PROD002969,Essential Smart Watche 768,Electronics,Smart Watches,SELR000929,988.4,1183.33,2025-08-01
PROD002970,Compact Team Sports 849,Sports & Fitness,Team Sports,SELR000440,866.05,1234.36,2023-12-12
PROD002971,Premium Kids Wear 354,Fashion,Kids Wear,SELR000320,870.14,1229.18,2023-10-19
PROD002972,Premium Smart Watches 784,Electronics,Smart Watches,SELR001001,19300.72,22944.41,2023-12-02
PROD002973,Smart Tablets 368,Electronics,Tablets,SELR000805,9188.22,10358.54,2024-02-14
PROD002974,Elite Men's Clothing 681,Fashion,Men's Clothing,SELR000924,739.45,973.3,2024-01-05
PROD002975,Basic Educational Toys 988,Toys & Baby Products,Educational Toys,SELR001091,2116.8,2670.12,2024-10-09
PROD002976,Signature Bags 734,Fashion,Bags,SELR000849,354.18,533.51,2023-06-30
PROD002977,Trendy Kids Wear 326,Fashion,Kids Wear,SELR000081,1334.39,1882.19,2025-07-25
PROD002978,Classic Diapers 668,Toys & Baby Products,Diapers,SELR000254,4381.63,5954.11,2025-01-27
PROD002979,Comfort Baby Feeding 744,Toys & Baby Products,Baby Feeding,SELR000673,3862.57,4925.36,2023-04-20
PROD002980,Everyday Watches & Jewellery 947,Fashion,Watches & Jewellery,SELR000927,1231.98,1779.88,2025-06-16
PROD002981,Classic Baby Feeding 196,Toys & Baby Products,Baby Feeding,SELR000407,638.96,774.38,2023-05-13
PROD002982,Essential Smartphone 586,Electronics,Smartphones,SELR000164,2101.63,2640.66,2024-05-13
PROD002983,Trendy Children's Book 834,Books,Children's Books,SELR000973,825.07,939.69,2023-07-12
PROD002984,Signature Smartphones 258,Electronics,Smartphones,SELR000273,866.46,969.02,2023-04-02
PROD002985,Everyday Furniture 418,Home & Kitchen,Furniture,SELR000370,4102.1,5230.84,2023-06-04
PROD002986,Trendy Men's Clothing 712,Fashion,Men's Clothing,SELR000429,2265.9,2950.3,2023-08-21
PROD002987,Ultra Team Sports 997,Sports & Fitness,Team Sports,SELR000594,3747.85,5327.93,2022-12-26
PROD002988,Basic Smart Watches 579,Electronics,Smart Watches,SELR000610,974.23,1223.76,2023-08-10
PROD002989,Ultra Kitchen Appliance 771,Home & Kitchen,Kitchen Appliances,SELR001157,12859.7,17273.7,2024-05-11
PROD002990,Classic Fitness Equipment 823,Sports & Fitness,Fitness Equipment,SELR000266,641.16,859.6,2023-07-09
PROD002991,Smart Tablets 563,Electronics,Tablets,SELR000699,3135.13,3975.28,2024-07-30
PROD002992,Essential Diaper 638,Toys & Baby Products,Diapers,SELR000583,1009.2,1412.55,2023-09-02
PROD002993,Pro Bedding 832,Home & Kitchen,Bedding,SELR000961,3645.36,4689.15,2023-12-17
PROD002994,Classic Women's Clothing 101,Fashion,Women's Clothing,SELR000999,1061.06,1706.14,2023-01-04
PROD002995,Essential Men's Clothing 898,Fashion,Men's Clothing,SELR000691,756.05,1073.19,2025-07-21
PROD002996,Signature Men's Clothing 835,Fashion,Men's Clothing,SELR001183,3967.54,5621.69,2024-04-01
PROD002997,Everyday Women's Clothing 972,Fashion,Women's Clothing,SELR000444,2998.11,4084.62,2023-11-08
PROD002998,Classic Home Decor 131,Home & Kitchen,Home Decor,SELR000122,7672.34,10446.04,2024-03-20
PROD002999,Advanced Fragrance 493,Beauty & Personal Care,Fragrances,SELR000576,176.69,224.25,2023-11-21
PROD003000,Deluxe Furniture 436,Home & Kitchen,Furniture,SELR000358,1017.55,1395.28,2022-11-28
PROD003001,Ultra Furniture 423,Home & Kitchen,Furniture,SELR000333,1310.56,1680.62,2023-04-11
PROD003002,Everyday Non-Fiction 637,Books,Non-Fiction,SELR001002,422.78,546.0,2023-07-23
PROD003003,Ultra Women's Clothing 493,Fashion,,SELR000515,355.55,542.43,2023-09-11
PROD003004,Classic Grooming Tool 968,Beauty & Personal Care,Grooming Tools,SELR000283,2262.9,3195.96,2023-05-13
PROD003005,Signature Diapers 476,,Diapers,SELR000946,4409.91,5951.06,2024-01-06
PROD003006,Classic Bags 348,Fashion,Bags,SELR001153,1746.78,2754.59,2023-06-13
PROD003007,Superior Fragrances 737,Beauty & Personal Care,Fragrances,SELR000914,228.24,323.65,2023-09-15
PROD003008,Elite Toys 706,Toys & Baby Products,Toys,SELR000553,1292.83,1590.22,2023-01-17
PROD003009,Ultra Makeup 994,Beauty & Personal Care,Makeup,SELR000623,519.95,770.15,2024-01-28
PROD003010,Basic Baby Gear 149,Toys & Baby Products,Baby Gear,SELR000026,173.01,225.5,2023-07-17
PROD003011,Pro Footwear 546,Fashion,Footwear,SELR000775,380.94,518.65,2023-07-01
PROD003012,Compact Personal Hygiene 830,Beauty & Personal Care,Personal Hygiene,SELR000217,624.78,786.51,2023-03-31
PROD003013,Basic Watches & Jewellery 100,Fashion,Watches & Jewellery,SELR000400,853.84,1117.67,2025-03-23
PROD003014,Advanced Smartphones 590,Electronics,Smartphones,SELR000694,46853.96,58985.94,2022-11-27
PROD003015,Pro Diapers 272,Toys & Baby Products,Diapers,SELR000709,315.06,383.25,2023-06-22
PROD003016,Classic Women's Clothing 809,Fashion,Women's Clothing,SELR000389,515.89,675.78,2024-03-19
PROD003017,Classic Diaper 159,Toys & Baby Products,Diapers,SELR000384,1972.81,2650.42,2025-07-23
PROD003018,Ultra Team Sports 835,Sports & Fitness,Team Sports,SELR001080,1853.78,2619.38,2023-09-11
PROD003019,Basic Baby Feeding 630,Toys & Baby Products,Baby Feeding,SELR000990,2561.98,3336.26,2024-11-09
PROD003020,Essential Diaper 474,Toys & Baby Products,Diapers,SELR000499,1275.15,1671.02,2023-07-27
PROD003021,Comfort Grooming Tool 829,Beauty & Personal Care,Grooming Tools,SELR001139,894.35,1158.6,2023-02-12
PROD003022,Essential Diapers 920,Toys & Baby Products,Diapers,SELR000710,429.61,542.59,2023-09-09
PROD003023,Ultra Comics 172,Books,Comics,SELR000494,150.35,179.59,2023-03-06
PROD003024,Comfort Personal Hygiene 927,Beauty & Personal Care,Personal Hygiene,SELR000936,1243.9,1702.67,2025-04-13
PROD003025,Ultra Team Sports 890,Sports & Fitness,Team Sports,SELR000519,11176.47,14255.85,2023-10-30
PROD003026,Ultra Watches & Jewellery 254,Fashion,Watches & Jewellery,SELR001182,3873.48,5297.93,2023-01-22
PROD003027,Smart Smartphones 711,Electronics,Smartphones,SELR001052,3278.78,3703.5,2023-04-27
PROD003028,Signature Kids Wear 629,Fashion,Kids Wear,SELR000643,497.26,673.78,2023-05-10
PROD003029,Compact Storage 338,Home & Kitchen,Storage,SELR000328,3873.99,4905.02,2024-02-05
PROD003030,Basic Kids Wear 909,Fashion,Kids Wear,SELR001041,319.75,445.48,2023-11-24
PROD003031,Advanced Bedding 551,Home & Kitchen,Bedding,SELR000998,4824.13,6361.03,2024-06-13
PROD003032,Trendy Yoga Accessorie 367,Sports & Fitness,Yoga Accessories,SELR001136,379.06,460.88,2023-09-02
PROD003033,Essential Sportswear 352,Sports & Fitness,Sportswear,SELR000269,3962.17,5452.05,2023-03-17
PROD003034,Premium Toy 514,Toys & Baby Products,Toys,SELR000656,756.72,1007.91,2023-11-25
PROD003035,Elite Educational Toy 565,Toys & Baby Products,Educational Toys,SELR000060,348.6,460.62,2023-05-04
PROD003036,Elite Toy 343,Toys & Baby Products,Toys,SELR000772,1930.5,2688.97,2024-01-16
PROD003037,Elite Skincare 421,Beauty & Personal Care,Skincare,SELR000059,359.06,521.96,2024-01-10
PROD003038,Signature Men's Clothing 464,Fashion,Men's Clothing,SELR000882,1020.02,1589.98,2023-03-21
PROD003039,Elite Baby Feeding 462,Toys & Baby Products,Baby Feeding,SELR000710,1690.7,2346.0,2023-06-03
PROD003040,Trendy Kids Wear 751,Fashion,Kids Wear,SELR000421,402.64,568.82,2024-09-01
PROD003041,Advanced Men's Clothing 534,Fashion,Men's Clothing,SELR001183,537.73,783.19,2023-01-10
PROD003042,Ultra Bag 723,Fashion,Bags,SELR000958,958.37,1469.71,2023-09-27
PROD003043,Essential Makeup 492,Beauty & Personal Care,Makeup,SELR000480,750.69,1068.95,2023-07-22
PROD003044,Smart Outdoor Gear 180,Sports & Fitness,Outdoor Gear,SELR000186,2670.38,3386.63,2024-07-14
PROD003045,Everyday Tablets 515,Electronics,Tablets,SELR001121,2162.53,2462.54,2024-05-19
PROD003046,Classic Comics 816,Books,Comics,SELR000356,692.15,787.33,2023-07-16
PROD003047,Superior Watches & Jewellery 441,Fashion,Watches & Jewellery,SELR000486,623.34,871.48,2023-05-03
PROD003048,Deluxe Women's Clothing 337,Fashion,Women's Clothing,SELR000879,1383.46,2246.01,2023-06-30
PROD003049,Basic Kids Wear 960,Fashion,Kids Wear,SELR000245,3168.22,4235.55,2024-02-20
PROD003050,Smart Women's Clothing 278,Fashion,Women's Clothing,SELR000237,1191.38,1564.31,2022-12-30
PROD003051,Superior Children's Book 138,Books,Children's Books,SELR000481,714.9,848.9,2023-02-08
PROD003052,Premium Laptops 996,Electronics,Laptops,SELR000335,2057.99,2443.12,2022-12-22
PROD003053,Smart Bag 387,Fashion,Bags,SELR000076,879.25,1433.26,2023-09-10
PROD003054,Signature Smart Watches 789,Electronics,Smart Watches,SELR000687,925.7,1176.56,2023-04-28
PROD003055,Premium Academic 119,Books,Academic,SELR000057,177.66,203.62,2025-09-26
PROD003056,Premium Toys 510,Toys & Baby Products,Toys,SELR001126,2022.08,2690.67,2024-09-24
PROD003057,Signature Team Sports 425,Sports & Fitness,Team Sports,SELR000594,7827.56,10454.96,2023-03-26
PROD003058,Trendy Grooming Tools 752,Beauty & Personal Care,Grooming Tools,SELR000893,610.65,801.08,2023-01-05
