order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total
ORDR083518,CUST011425,2025-10-10,Delivered,,2025-10-12,2025-10-17,2025-10-14,Dehradun,Uttarakhand,68799.47
ORDR083519,CUST002789,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-15,Dehradun,Uttarakhand,739.63
ORDR083520,CUST035876,2025-10-10,Delivered,,2025-10-11,2025-10-17,2025-10-16,Bhopal,Madhya Pradesh,7572.21
ORDR083521,CUST023849,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-15,Mumbai,Maharashtra,32087.31
ORDR083522,CUST013313,2025-10-10,Pending,,,,2025-10-13,Chennai,Tamil Nadu,13524.12
ORDR083523,CUST036220,2025-10-10,Shipped,,2025-10-10,,2025-10-15,Patna,Bihar,8264.23
ORDR083524,CUST022640,2025-10-10,Delivered,,2025-10-10,2025-10-14,2025-10-14,Mumbai,Maharashtra,2975.38
ORDR083525,CUST013092,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-13,Ahmedabad,Gujarat,22941.88
ORDR083526,CUST007104,2025-10-10,Cancelled,Delayed processing,,,,Lucknow,Uttar Pradesh,7782.27
ORDR083527,CUST020328,2025-10-10,Returned,,2025-10-10,2025-10-16,2025-10-15,Nellore,Andhra Pradesh,1754.22
ORDR083528,CUST026444,2025-10-10,Delivered,,2025-10-10,2025-10-13,2025-10-15,Gwalior,Madhya Pradesh,14615.93
ORDR083529,CUST037920,2025-10-10,Delivered,,2025-10-11,2025-10-12,2025-10-13,Mumbai,Maharashtra,1857.37
ORDR083530,CUST003779,2025-10-10,Delivered,,2025-10-12,2025-10-15,2025-10-14,Gurugram,Haryana,7408.44
ORDR083531,CUST002491,2025-10-10,Cancelled,Payment issue,,,,Nagpur,Maharashtra,1344.2
ORDR083532,CUST029451,2025-10-10,Delivered,,2025-10-10,2025-10-20,2025-10-14,Bhopal,Madhya Pradesh,2583.36
ORDR083533,CUST013072,2025-10-10,Returned,,2025-10-11,2025-10-15,2025-10-14,Delhi,Delhi,791.23
ORDR083534,CUST010449,2025-10-10,Delivered,,2025-10-10,2025-10-14,2025-10-15,Shillong,Meghalaya,5875.57
ORDR083535,CUST015946,2025-10-10,Delivered,,2025-10-10,2025-10-12,2025-10-13,Delhi,Delhi,898.24
ORDR083536,CUST002796,2025-10-10,Pending,,,,2025-10-14,Varanasi,Uttar Pradesh,4623.7
ORDR083537,CUST008907,2025-10-10,Delivered,,2025-10-11,2025-10-17,2025-10-16,Bikaner,Rajasthan,699.49
ORDR083538,CUST033539,2025-10-10,Delivered,,2025-10-10,2025-10-15,2025-10-14,Pune,Maharashtra,3346.66
ORDR083539,CUST024705,2025-10-10,Delivered,,2025-10-10,2025-10-13,2025-10-15,Mysuru,Karnataka,251.81
ORDR083540,CUST019756,2025-10-10,Delivered,,2025-10-11,2025-10-14,2025-10-15,Gurugram,Haryana,17951.9
ORDR083541,CUST028504,2025-10-10,Delivered,,2025-10-10,2025-10-13,2025-10-13,Kolkata,West Bengal,4793.45
ORDR083542,CUST031629,2025-10-10,Delivered,,2025-10-10,2025-10-17,2025-10-15,Vadodara,Gujarat,326.48
ORDR083543,CUST013099,2025-10-10,Delivered,,2025-10-11,2025-10-16,2025-10-15,Prayagraj,Uttar Pradesh,2017.35
ORDR083544,CUST002146,2025-10-10,Returned,,2025-10-12,2025-10-19,2025-10-15,Mumbai,Maharashtra,2134.74
ORDR083545,CUST027214,2025-10-10,Delivered,,2025-10-12,2025-10-19,2025-10-15,Delhi,Delhi,6010.68
ORDR083546,CUST002134,2025-10-10,Delivered,,2025-10-10,2025-10-12,2025-10-15,Mumbai,Maharashtra,467.91
ORDR083547,CUST033621,2025-10-10,Delivered,,2025-10-12,2025-10-14,2025-10-14,Nashik,Maharashtra,3855.77
ORDR083548,CUST028186,2025-10-10,Delivered,,2025-10-12,2025-10-23,2025-10-15,Dhanbad,Jharkhand,7528.69
ORDR083549,CUST026564,2025-10-10,Delivered,,2025-10-11,2025-10-20,2025-10-18,Aligarh,Uttar Pradesh,16510.43
ORDR083550,CUST025761,2025-10-10,Delivered,,2025-10-12,2025-10-17,2025-10-16,Prayagraj,Uttar Pradesh,6601.21
ORDR083551,CUST004648,2025-10-10,Delivered,,2025-10-11,2025-10-14,2025-10-14,Kochi,Kerala,1853.56
ORDR083552,CUST037558,2025-10-10,Delivered,,2025-10-10,2025-10-14,2025-10-13,Gurugram,Haryana,365.76
ORDR083553,CUST034842,2025-10-10,Returned,,2025-10-12,2025-10-14,2025-10-14,Ahmedabad,Gujarat,1569.51
ORDR083554,CUST000477,2025-10-10,Delivered,,2025-10-10,2025-10-16,2025-10-17,Aligarh,Uttar Pradesh,3939.68
ORDR083555,CUST000541,2025-10-10,Delivered,,2025-10-12,2025-10-18,2025-10-15,Mysuru,Karnataka,6423.18
ORDR083556,CUST020066,2025-10-10,Delivered,,2025-10-10,2025-10-15,2025-10-16,Meerut,Uttar Pradesh,1093.7
ORDR083557,CUST028902,2025-10-10,Delivered,,2025-10-12,2025-10-19,2025-10-15,Meerut,Uttar Pradesh,617.87
ORDR083558,CUST006204,2025-10-10,Delivered,,2025-10-10,2025-10-22,2025-10-15,Vijayawada,Andhra Pradesh,461.11
ORDR083559,CUST029580,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-16,Kochi,Kerala,4120.97
ORDR083560,CUST024309,2025-10-10,Delivered,,2025-10-10,2025-10-13,2025-10-13,Chennai,Tamil Nadu,1251.44
ORDR083561,CUST033874,2025-10-10,Delivered,,2025-10-11,2025-10-23,2025-10-17,Kollam,Kerala,361.72
ORDR083562,CUST023522,2025-10-10,Cancelled,Payment issue,,,,Delhi,Delhi,15451.74
ORDR083563,CUST016412,2025-10-10,Delivered,,2025-10-12,2025-10-19,2025-10-14,Delhi,Delhi,3510.64
ORDR083564,CUST036814,2025-10-10,Delivered,,2025-10-12,2025-10-20,2025-10-18,Shimla,Himachal Pradesh,321.67
ORDR083565,CUST033184,2025-10-10,Delivered,,2025-10-11,2025-10-14,2025-10-14,Coimbatore,Tamil Nadu,659.73
ORDR083566,CUST015773,2025-10-10,Delivered,,2025-10-10,2025-10-13,2025-10-14,Bhopal,Madhya Pradesh,7320.86
ORDR083567,CUST036358,2025-10-10,Delivered,,2025-10-12,2025-10-18,2025-10-14,Gurugram,Haryana,3501.36
ORDR083568,CUST021320,2025-10-10,Returned,,2025-10-10,2025-10-12,2025-10-13,Bengaluru,Karnataka,4435.71
ORDR083569,CUST009041,2025-10-10,Delivered,,2025-10-11,2025-10-19,2025-10-14,Gurugram,Haryana,40740.88
ORDR083570,CUST012864,2025-10-10,Delivered,,2025-10-10,2025-10-14,2025-10-13,Chennai,Tamil Nadu,39392.5
ORDR083571,CUST039369,2025-10-10,Delivered,,2025-10-11,2025-10-13,2025-10-14,Visakhapatnam,Andhra Pradesh,2311.25
ORDR083572,CUST003650,2025-10-10,Delivered,,2025-10-12,2025-10-15,2025-10-14,Dehradun,Uttarakhand,18115.07
ORDR083573,CUST012847,2025-10-10,Delivered,,2025-10-11,2025-10-22,2025-10-14,Pune,Maharashtra,3916.18
ORDR083574,CUST002125,2025-10-10,Delivered,,2025-10-12,2025-10-17,2025-10-14,Kochi,Kerala,9290.33
ORDR083575,CUST019842,2025-10-10,Delivered,,2025-10-12,2025-10-20,2025-10-14,Gurugram,Haryana,720.03
ORDR083576,CUST024339,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-14,Indore,Madhya Pradesh,4936.54
ORDR083577,CUST029184,2025-10-10,Delivered,,2025-10-11,2025-10-19,2025-10-17,Siliguri,West Bengal,9557.18
ORDR083578,CUST021281,2025-10-10,Delivered,,2025-10-12,2025-10-13,2025-10-13,Mumbai,Maharashtra,1317.09
ORDR083579,CUST018332,2025-10-10,Returned,,2025-10-12,2025-10-21,2025-10-16,Kollam,Kerala,209.36
ORDR083580,CUST014060,2025-10-10,Delivered,,2025-10-10,2025-10-14,2025-10-15,Panaji,Goa,6095.71
ORDR083581,CUST004258,2025-10-10,Delivered,,2025-10-12,2025-10-15,2025-10-13,Delhi,Delhi,597.28
ORDR083582,CUST033550,2025-10-10,Delivered,,2025-10-12,2025-10-17,2025-10-15,Mumbai,Maharashtra,11671.61
ORDR083583,CUST013917,2025-10-10,Delivered,,2025-10-12,2025-10-13,2025-10-14,Delhi,Delhi,94.72
ORDR083584,CUST036388,2025-10-10,Delivered,,2025-10-11,2025-10-15,2025-10-14,Pune,Maharashtra,3408.66
ORDR083585,CUST021387,2025-10-10,Returned,,2025-10-11,2025-10-16,2025-10-15,Kochi,Kerala,19775.73
ORDR083586,CUST021353,2025-10-10,Cancelled,Payment issue,,,,Delhi,Delhi,1637.18
ORDR083587,CUST004322,2025-10-10,Shipped,,2025-10-10,,2025-10-16,Kota,Rajasthan,226.31
ORDR083588,CUST015207,2025-10-10,Delivered,,2025-10-11,2025-10-18,2025-10-16,Rohtak,Haryana,5299.74
ORDR083589,CUST009293,2025-10-10,Returned,,2025-10-11,2025-10-15,2025-10-15,Kanpur,Uttar Pradesh,10563.42
ORDR083590,CUST003623,2025-10-10,Delivered,,2025-10-12,2025-10-16,2025-10-15,Bengaluru,Karnataka,757.08
ORDR083591,CUST035457,2025-10-10,Pending,,,,2025-10-13,Chennai,Tamil Nadu,12734.43
ORDR083592,CUST018845,2025-10-10,Delivered,,2025-10-12,2025-10-18,2025-10-15,Solapur,Maharashtra,4552.44
ORDR083593,CUST007076,2025-10-10,Delivered,,2025-10-11,2025-10-17,2025-10-15,Delhi,Delhi,10160.14
ORDR083594,CUST004256,2025-10-10,Delivered,,2025-10-11,2025-10-15,2025-10-13,Ahmedabad,Gujarat,57023.44
ORDR083595,CUST034590,2025-10-10,Delivered,,2025-10-11,2025-10-16,2025-10-15,Visakhapatnam,Andhra Pradesh,45149.71
ORDR083596,CUST000933,2025-10-10,Delivered,,2025-10-12,2025-10-17,2025-10-15,Patna,Bihar,5605.7
ORDR083597,CUST028474,2025-10-10,Delivered,,2025-10-10,2025-10-12,2025-10-16,Bhubaneswar,Odisha,135934.93
ORDR083598,CUST006048,2025-10-11,Cancelled,Customer changed mind,,,,Mumbai,Maharashtra,33957.44
ORDR083599,CUST014222,2025-10-11,Returned,,2025-10-12,2025-10-20,2025-10-18,Ranchi,Jharkhand,1177.63
ORDR083600,CUST020319,2025-10-11,Pending,,,,2025-10-15,Bengaluru,Karnataka,194.46
ORDR083601,CUST031478,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-17,Ranchi,Jharkhand,11965.9
ORDR083602,CUST012156,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-16,Agra,Uttar Pradesh,3144.64
ORDR083603,CUST006069,2025-10-11,Delivered,,2025-10-13,2025-10-16,2025-10-14,Delhi,Delhi,9991.02
ORDR083604,CUST022808,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-17,Faridabad,Haryana,834.14
ORDR083605,CUST008199,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-15,Noida,Uttar Pradesh,269.07
ORDR083606,CUST038805,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-14,Mumbai,Maharashtra,2245.43
ORDR083607,CUST000209,2025-10-11,Cancelled,Delayed processing,,,,Patna,Bihar,19111.89
ORDR083608,CUST034912,2025-10-11,Delivered,,2025-10-13,2025-10-21,2025-10-18,Raipur,Chhattisgarh,421.77
ORDR083609,CUST030474,2025-10-11,Delivered,,2025-10-12,2025-10-20,2025-10-14,Ahmedabad,Gujarat,2515.98
ORDR083610,CUST026029,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Hyderabad,Telangana,866.91
ORDR083611,CUST010484,2025-10-11,Delivered,,2025-10-11,2025-10-16,2025-10-17,Bhubaneswar,Odisha,2734.82
ORDR083612,CUST039849,2025-10-11,Shipped,,2025-10-11,,2025-10-15,Bhopal,Madhya Pradesh,11266.29
ORDR083613,CUST023514,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-16,Lucknow,Uttar Pradesh,874.96
ORDR083614,CUST017248,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-18,Ajmer,Rajasthan,3424.01
ORDR083615,CUST032705,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Pune,Maharashtra,14042.09
ORDR083616,CUST038674,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-15,Delhi,Delhi,52253.82
ORDR083617,CUST037483,2025-10-11,Delivered,,2025-10-13,2025-10-22,2025-10-18,Thrissur,Kerala,3468.95
ORDR083618,CUST019486,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Jaipur,Rajasthan,3491.05
ORDR083619,CUST004899,2025-10-11,Pending,,,,2025-10-18,Kota,Rajasthan,3915.06
ORDR083620,CUST010150,2025-10-11,Delivered,,2025-10-11,2025-10-17,2025-10-17,Siliguri,West Bengal,20801.22
ORDR083621,CUST007074,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-17,Indore,Madhya Pradesh,7699.77
ORDR083622,CUST020314,2025-10-11,Pending,,,,2025-10-16,Kota,Rajasthan,810.07
ORDR083623,CUST006206,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-18,Jodhpur,Rajasthan,9519.33
ORDR083624,CUST020305,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-14,Bengaluru,Karnataka,153.56
ORDR083625,CUST032547,2025-10-11,Delivered,,2025-10-12,2025-10-25,2025-10-15,Delhi,Delhi,10557.08
ORDR083626,CUST008034,2025-10-11,Cancelled,Payment issue,,,,Bengaluru,Karnataka,2440.38
ORDR083627,CUST006784,2025-10-11,Delivered,,2025-10-13,2025-10-14,2025-10-15,Surat,Gujarat,8527.44
ORDR083628,CUST038540,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-16,Ahmedabad,Gujarat,1178.36
ORDR083629,CUST025305,2025-10-11,Delivered,,2025-10-12,2025-10-20,2025-10-17,Ghaziabad,Uttar Pradesh,3864.41
ORDR083630,CUST038486,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-17,Ludhiana,Punjab,2466.8
ORDR083631,CUST032518,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-15,Bengaluru,Karnataka,42275.53
ORDR083632,CUST017673,2025-10-11,Shipped,,2025-10-12,,2025-10-15,Chennai,Tamil Nadu,894.89
ORDR083633,CUST022714,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-17,Rajkot,Gujarat,6488.19
ORDR083634,CUST038688,2025-10-11,Cancelled,Customer changed mind,,,,Hubballi,Karnataka,2542.24
ORDR083635,CUST027174,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-15,Delhi,Delhi,198.44
ORDR083636,CUST010601,2025-10-11,Returned,,2025-10-13,2025-10-17,2025-10-16,Guwahati,Assam,2115.5
ORDR083637,CUST019601,2025-10-11,Delivered,,2025-10-12,2025-10-15,2025-10-16,Indore,Madhya Pradesh,44368.13
ORDR083638,CUST027680,2025-10-11,Delivered,,2025-10-13,2025-10-16,2025-10-15,Delhi,Delhi,22239.3
ORDR083639,CUST034771,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-17,Thrissur,Kerala,11742.43
ORDR083640,CUST026107,2025-10-11,Delivered,,2025-10-11,2025-10-14,2025-10-15,Mumbai,Maharashtra,679.13
ORDR083641,CUST027148,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-18,Ranchi,Jharkhand,4955.15
ORDR083642,CUST000221,2025-10-11,Delivered,,2025-10-13,2025-10-15,2025-10-14,Delhi,Delhi,2183.14
ORDR083643,CUST036665,2025-10-11,Cancelled,Product unavailable,,,,Delhi,Delhi,11677.62
ORDR083644,CUST025401,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-16,Raipur,Chhattisgarh,631.57
ORDR083645,CUST022777,2025-10-11,Delivered,,2025-10-11,2025-10-14,2025-10-15,Bengaluru,Karnataka,4884.87
ORDR083646,CUST014171,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-15,Ahmedabad,Gujarat,179.38
ORDR083647,CUST034759,2025-10-11,Delivered,,2025-10-12,2025-10-15,2025-10-17,Mysuru,Karnataka,1485.52
ORDR083648,CUST036641,2025-10-11,Delivered,,2025-10-11,2025-10-16,2025-10-15,Hyderabad,Telangana,679.79
ORDR083649,CUST027631,2025-10-11,Shipped,,2025-10-11,,2025-10-15,Ahmedabad,Gujarat,5559.11
ORDR083650,CUST038572,2025-10-11,Returned,,2025-10-12,2025-10-17,2025-10-15,Guwahati,Assam,3161.02
ORDR083651,CUST038385,2025-10-11,Pending,,,,2025-10-18,Moradabad,Uttar Pradesh,255.37
ORDR083652,CUST017399,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-14,Gurugram,Haryana,790.27
ORDR083653,CUST036625,2025-10-11,Shipped,,2025-10-13,,2025-10-15,Bhubaneswar,Odisha,784.15
ORDR083654,CUST010352,2025-10-11,Delivered,,2025-10-11,2025-10-16,2025-10-16,Kanpur,Uttar Pradesh,17226.03
ORDR083655,CUST003002,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-17,Vadodara,Gujarat,9931.72
ORDR083656,CUST038767,2025-10-11,Shipped,,2025-10-11,,2025-10-16,Jaipur,Rajasthan,682.41
ORDR083657,CUST020079,2025-10-11,Cancelled,Customer changed mind,,,,Patna,Bihar,837.06
ORDR083658,CUST019344,2025-10-11,Delivered,,2025-10-13,2025-10-16,2025-10-15,Coimbatore,Tamil Nadu,43081.5
ORDR083659,CUST030430,2025-10-11,Cancelled,Pricing issue,,,,Guwahati,Assam,6515.27
ORDR083660,CUST004459,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-16,Surat,Gujarat,1286.33
ORDR083661,CUST001946,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-15,Bengaluru,Karnataka,269.8
ORDR083662,CUST010824,2025-10-11,Delivered,,2025-10-12,2025-10-14,2025-10-15,Delhi,Delhi,74587.52
ORDR083663,CUST008178,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-14,Gurugram,Haryana,7157.26
ORDR083664,CUST022884,2025-10-11,Returned,,2025-10-11,2025-10-14,2025-10-14,Pune,Maharashtra,942.79
ORDR083665,CUST012070,2025-10-11,Delivered,,2025-10-11,2025-10-14,2025-10-16,Bhopal,Madhya Pradesh,156.86
ORDR083666,CUST019661,2025-10-11,Delivered,,2025-10-11,2025-10-12,2025-10-14,Ahmedabad,Gujarat,41272.08
ORDR083667,CUST033759,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-15,Delhi,Delhi,3234.62
ORDR083668,CUST003001,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-17,Jodhpur,Rajasthan,4579.63
ORDR083669,CUST037757,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-14,Mumbai,Maharashtra,627.58
ORDR083670,CUST027671,2025-10-11,Delivered,,2025-10-13,2025-10-22,2025-10-17,Nagpur,Maharashtra,924.39
ORDR083671,CUST010573,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-16,Surat,Gujarat,499.31
ORDR083672,CUST019913,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-14,Chennai,Tamil Nadu,1383.24
ORDR083673,CUST019321,2025-10-11,Delivered,,2025-10-11,2025-10-17,2025-10-14,Ahmedabad,Gujarat,1087.63
ORDR083674,CUST036661,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Ghaziabad,Uttar Pradesh,120.05
ORDR083675,CUST001720,2025-10-11,Delivered,,2025-10-12,2025-10-19,2025-10-17,Gwalior,Madhya Pradesh,1414.26
ORDR083676,CUST017691,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-15,Pune,Maharashtra,49270.79
ORDR083677,CUST014796,2025-10-11,Delivered,,2025-10-12,2025-10-14,2025-10-16,Ghaziabad,Uttar Pradesh,3984.31
ORDR083678,CUST029271,2025-10-11,Returned,,2025-10-13,2025-10-20,2025-10-16,Patna,Bihar,44548.19
ORDR083679,CUST031610,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-16,Chandigarh,Chandigarh,4666.21
ORDR083680,CUST010228,2025-10-11,Delivered,,2025-10-11,2025-10-14,2025-10-16,Nagpur,Maharashtra,40824.92
ORDR083681,CUST010764,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Madurai,Tamil Nadu,13722.58
ORDR083682,CUST038702,2025-10-11,Delivered,,2025-10-12,2025-10-20,2025-10-14,Mumbai,Maharashtra,1171.97
ORDR083683,CUST037584,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-15,Bengaluru,Karnataka,777.06
ORDR083684,CUST032557,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-14,Pune,Maharashtra,53668.87
ORDR083685,CUST014160,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-16,Faridabad,Haryana,353.45
ORDR083686,CUST022637,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-16,Ghaziabad,Uttar Pradesh,265.16
ORDR083687,CUST014861,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-15,Kolkata,West Bengal,1411.65
ORDR083688,CUST017722,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-18,Jammu,Jammu and Kashmir,2806.73
ORDR083689,CUST039773,2025-10-11,Returned,,2025-10-13,2025-10-21,2025-10-17,Guwahati,Assam,687.13
ORDR083690,CUST008497,2025-10-11,Delivered,,2025-10-13,2025-10-22,2025-10-17,Jalandhar,Punjab,811.07
ORDR083691,CUST008609,2025-10-11,Delivered,,2025-10-11,2025-10-12,2025-10-15,Delhi,Delhi,3731.13
ORDR083692,CUST026121,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-16,Bengaluru,Karnataka,4235.71
ORDR083693,CUST020170,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-15,Delhi,Delhi,3199.4
ORDR083694,CUST022621,2025-10-11,Cancelled,Customer changed mind,,,,Delhi,Delhi,18681.21
ORDR083695,CUST001787,2025-10-11,Delivered,,2025-10-13,2025-10-21,2025-10-19,Meerut,Uttar Pradesh,3997.3
ORDR083696,CUST005359,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-15,Hyderabad,Telangana,14953.26
ORDR083697,CUST010609,2025-10-11,Delivered,,2025-10-11,2025-10-14,2025-10-16,Warangal,Telangana,7793.99
ORDR083698,CUST006903,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-14,Bengaluru,Karnataka,1386.92
ORDR083699,CUST027606,2025-10-11,Delivered,,2025-10-11,2025-10-15,2025-10-16,Meerut,Uttar Pradesh,306.22
ORDR083700,CUST017496,2025-10-11,Delivered,,2025-10-12,2025-10-16,2025-10-14,Mumbai,Maharashtra,501.7
ORDR083701,CUST026054,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-16,Indore,Madhya Pradesh,1168.13
ORDR083702,CUST034974,2025-10-11,Delivered,,2025-10-13,2025-10-15,2025-10-15,Nashik,Maharashtra,1158.6
ORDR083703,CUST037701,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-17,Prayagraj,Uttar Pradesh,45731.44
ORDR083704,CUST007054,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-16,Chandigarh,Chandigarh,1240.37
ORDR083705,CUST037575,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Bareilly,Uttar Pradesh,46695.07
ORDR083706,CUST038565,2025-10-11,Delivered,,2025-10-13,2025-10-19,2025-10-17,Ranchi,Jharkhand,1309.89
ORDR083707,CUST032578,2025-10-11,Delivered,,2025-10-13,2025-10-21,2025-10-19,Margao,Goa,4803.37
ORDR083708,CUST038712,2025-10-11,Delivered,,2025-10-12,2025-10-20,2025-10-17,Cuttack,Odisha,265.49
ORDR083709,CUST017212,2025-10-11,Cancelled,Delayed processing,,,,Chennai,Tamil Nadu,44094.89
ORDR083710,CUST032472,2025-10-11,Delivered,,2025-10-13,2025-10-17,2025-10-16,Ludhiana,Punjab,257.68
ORDR083711,CUST017510,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-15,Agra,Uttar Pradesh,3227.93
ORDR083712,CUST014950,2025-10-11,Delivered,,2025-10-11,2025-10-17,2025-10-15,Mumbai,Maharashtra,2850.01
ORDR083713,CUST031938,2025-10-11,Delivered,,2025-10-12,2025-10-20,2025-10-17,Nagpur,Maharashtra,2718.0
ORDR083714,CUST020328,2025-10-11,Delivered,,2025-10-12,2025-10-19,2025-10-18,Nellore,Andhra Pradesh,50771.81
ORDR083715,CUST009605,2025-10-11,Delivered,,2025-10-11,2025-10-18,2025-10-15,Varanasi,Uttar Pradesh,418.24
ORDR083716,CUST003760,2025-10-11,Delivered,,2025-10-12,2025-10-19,2025-10-15,Kolkata,West Bengal,493.84
ORDR083717,CUST012611,2025-10-11,Delivered,,2025-10-11,2025-10-13,2025-10-14,Pune,Maharashtra,422.32
ORDR083718,CUST012612,2025-10-11,Delivered,,2025-10-12,2025-10-21,2025-10-17,Patna,Bihar,664.73
ORDR083719,CUST012614,2025-10-11,Delivered,,2025-10-11,2025-10-17,2025-10-15,Lucknow,Uttar Pradesh,3011.75
ORDR083720,CUST001127,2025-10-11,Delivered,,2025-10-11,2025-10-18,2025-10-17,Aligarh,Uttar Pradesh,1028.73
ORDR083721,CUST018205,2025-10-11,Delivered,,2025-10-13,2025-10-15,2025-10-15,Ludhiana,Punjab,1250.06
ORDR083722,CUST037169,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-16,Kolkata,West Bengal,127.07
ORDR083723,CUST033140,2025-10-11,Delivered,,2025-10-12,2025-10-17,2025-10-15,Faridabad,Haryana,36366.41
ORDR083724,CUST014617,2025-10-11,Delivered,,2025-10-13,2025-10-18,2025-10-17,Lucknow,Uttar Pradesh,358.3
ORDR083725,CUST013087,2025-10-11,Delivered,,2025-10-11,2025-10-18,2025-10-18,Meerut,Uttar Pradesh,373.33
ORDR083726,CUST011123,2025-10-11,Cancelled,Payment issue,,,,Prayagraj,Uttar Pradesh,3279.73
ORDR083727,CUST035893,2025-10-11,Delivered,,2025-10-11,2025-10-16,2025-10-16,Surat,Gujarat,1560.01
ORDR083728,CUST009524,2025-10-11,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,890.37
ORDR083729,CUST016129,2025-10-11,Delivered,,2025-10-12,2025-10-18,2025-10-16,Visakhapatnam,Andhra Pradesh,638.23
ORDR083730,CUST004762,2025-10-11,Shipped,,2025-10-12,,2025-10-17,Patna,Bihar,4403.94
ORDR083731,CUST023877,2025-10-11,Delivered,,2025-10-11,2025-10-17,2025-10-16,Ghaziabad,Uttar Pradesh,27218.15
ORDR083732,CUST022170,2025-10-11,Delivered,,2025-10-13,2025-10-16,2025-10-15,Kochi,Kerala,2258.85
ORDR083733,CUST011138,2025-10-11,Delivered,,2025-10-12,2025-10-19,2025-10-17,Aurangabad,Maharashtra,49670.4
ORDR083734,CUST005098,2025-10-11,Delivered,,2025-10-13,2025-10-20,2025-10-15,Lucknow,Uttar Pradesh,2884.35
ORDR083735,CUST030904,2025-10-11,Delivered,,2025-10-11,2025-10-16,2025-10-16,Patna,Bihar,499.41
ORDR083736,CUST014402,2025-10-11,Cancelled,Product unavailable,,,,Mumbai,Maharashtra,2517.87
ORDR083737,CUST018670,2025-10-11,Cancelled,Product unavailable,,,,Lucknow,Uttar Pradesh,1152.18
ORDR083738,CUST035209,2025-10-11,Delivered,,2025-10-12,2025-10-15,2025-10-17,Gwalior,Madhya Pradesh,1261.66
